,name,duration,parsed,error,text
0,All That Glitters,21.501710719000585,False,"No terminal matches '+' in the current parser context, at line 2 col 25

Enchanted creature gets +1/+1 for each artifact and/or enchantme
                        ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature
Enchanted creature gets +1/+1 for each artifact and/or enchantment you control."
1,Beloved Princess,21.68894195899975,False,"No terminal matches '~' in the current parser context, at line 2 col 1

~ can not be blocked by creatures with p
^
Expected one of: 
	* WORD
	* DASH
","Lifelink
~ can not be blocked by creatures with power 3 or greater."
2,Acclaimed Contender,22.12523598699954,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, if you control another Knight,
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, if you control another Knight, look at the top five cards of your library. You may reveal a Knight, Aura, Equipment, or legendary artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
3,Bartered Cow,22.319343618999483,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ dies or when you discard it, create a 
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ dies or when you discard it, create a Food token. (it is an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."".)"
4,Ardenvale Tactician,22.40060449200064,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Flying
5,Dizzying Swoop,22.334958041999926,False,"No terminal matches '.' in the current parser context, at line 1 col 31

Tap up to two target creatures. (Then exile this card. You may cast th
                              ^
Expected one of: 
	* WORD
	* DASH
",Tap up to two target creatures. (Then exile this card. You may cast the creature later from exile.)
6,Archon of Absolution,22.2752872760002,False,"No terminal matches '(' in the current parser context, at line 2 col 23

Protection from white (This creature can not be blocked, targe
                      ^
Expected one of: 
	* WORD
	* DASH
","Flying
Protection from white (This creature can not be blocked, targeted, dealt damage, enchanted, or equipped by anything white.)
Creatures can not attack you or planeswalkers you control unless their controller pays {1} for each of those creatures."
7,Charming Prince,23.46985609100011,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, choose one —
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, choose one —
• Scry 2.
• You gain 3 life.
• Exile another target creature you own. Return it to the battlefield under your control at the beginning of the next end step."
8,Ardenvale Paladin,45.52478492699993,False,"No terminal matches 'I' in the current parser context, at line 1 col 11

Adamant — If at least three white mana was spent t
          ^
Expected one of: 
	* GAIN
	* A
	* DISCARDED
	* IT
	* BEEN
	* CAST
	* DREW
	* CYCLE
	* TRANSFORM
	* TAPSYMBOL
	* EQUAL
	* ADAPT
	* GET
	* SUBTYPEPLANESWALKER
	* THEN
	* INTO
	* CONTROLLED
	* ATTACHED
	* FOR
	* CARDINAL
	* CYCLED
	* THE
	* THOSE
	* DISCARD
	* __ANON_20
	* FIGHT
	* ATTACKED
	* LOOKED
	* SUSPECT
	* HAD
	* __ANON_14
	* ITSELF
	* COLORTERM
	* CONNIVE
	* ACTIVATE
	* __ANON_18
	* WHO
	* WHENEVER
	* REGENERATE
	* SUBTYPECREATUREB
	* GAINED
	* SUBTYPEPLANAR
	* LESS
	* MONSTROSITY
	* SUPPORT
	* TAKE
	* AFTER
	* TURN
	* SURVEIL
	* REMAIN
	* OTHER
	* ON
	* IN
	* GREATER
	* LOOK
	* REVEAL
	* IF
	* UNDER
	* UNTAPSYMBOL
	* EXPLORES
	* PROLIFERATE
	* DRAW
	* THIS
	* MAY
	* DESTROY
	* DIE
	* PLAYERCHARACTERISTIC
	* REVEALED
	* TURNED
	* TAP
	* TAPPEDSTATUSMODIFIER
	* TIMES
	* __ANON_17
	* PLAYED
	* OBJECTCHARACTERISTIC
	* SCRY
	* DASH
	* ATTACH
	* THESE
	* ASSIGN
	* WIN
	* SHUFFLE
	* ONTO
	* NAMEREFSYMBOL
	* UNTIL
	* EXCHANGE
	* OTHERWISE
	* NON
	* PREVENT
	* THEIR
	* SWITCH
	* WHEN
	* INVESTIGATE
	* THAT
	* IS
	* CONTROL
	* WITH
	* ORDINAL
	* AN
	* LSQB
	* DAMAGETYPE
	* UNATTACHED
	* AT
	* AS
	* DOES
	* BOLSTER
	* COUNTER
	* DO
	* DETAIN
	* EFFECTSTATUSMODIFIER
	* BECOME
	* SUBTYPESPELL
	* SUPERTYPE
	* __ANON_15
	* HAS
	* MANIFEST
	* ABANDON
	* ADDITIONAL
	* ABILITYMODIFIER
	* CHOSE
	* FORAGE
	* STAR
	* TARGET
	* SEARCH
	* __ANON_19
	* LBRACE
	* SUBTYPELAND
	* ATTACK
	* BLOCK
	* EXERT
	* PLAYERTERM
	* PLAY
	* HERSELF
	* SAME
	* KEYWORDSTATUSMODIFIER
	* MELD
	* CLASH
	* SHUFFLED
	* GOAD
	* MORE
	* __ANON_21
	* UP
	* SUBTYPEARTIFACT
	* SUBTYPEENCHANTMENT
	* SUBTYPECREATUREA
	* INCUBATE
	* PUT
	* FROM
	* CHOOSE
	* REMOVE
	* LEARN
	* ANY
	* QUALIFIER
	* AMASS
	* ZONE
	* EXILE
	* ADD
	* BE
	* DOUBLE
	* WHILE
	* SACRIFICED
	* FATESEAL
	* CONVERT
	* YOUR
	* THEM
	* COMBATSTATUSMODIFIER
	* DEAL
	* RETURN
	* SKIP
	* HIMSELF
	* WITHOUT
	* UNTAP
	* POPULATE
	* CAN
	* SEARCHED
	* LOSE
	* ABLE
	* FLIP
	* SACRIFICE
	* LEVEL
	* DISCOVER
	* ONLY
	* EACH
	* UNATTACH
	* X
	* ITS
	* TYPE
	* MILL
	* CLOAK
	* SPEND
	* ALL
	* FREQUENCY
	* NUMBER
	* BLOCKED
	* NO
	* PAY
	* CREATE
	* WOULD
	* HAVE
","Adamant — If at least three white mana was spent to cast this spell, ~ enters with a +1/+1 counter on it."
9,The Circle of Loyalty,24.45097579600042,False,"No terminal matches '{' in the current parser context, at line 1 col 18

This spell costs {1} less to cast for each Knight you con
                 ^
Expected one of: 
	* WORD
	* DASH
","This spell costs {1} less to cast for each Knight you control.
Creatures you control get +1/+1.
Whenever you cast a legendary spell, create a 2/2 white Knight creature token with vigilance.
{3}{W}, {T}: Create a 2/2 white Knight creature token with vigilance."
