,name,duration,parsed,error,text
0,Apothecary Geist,25.45428989500033,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, if you control another Spirit,
     ^
Expected one of: 
	* DASH
	* WORD
","Flying
When ~ enters, if you control another Spirit, you gain 3 life."
1,"Avacyn, the Purifier",25.422975273999327,False,"No terminal matches '~' in the current parser context, at line 2 col 36

When this creature transforms into ~f, it deals 3 damage to each other crea
                                   ^
Expected one of: 
	* DASH
	* WORD
","Flying
When this creature transforms into ~f, it deals 3 damage to each other creature and each opponent."
2,Archangel Avacyn,25.44653963500059,False,"No terminal matches ',' in the current parser context, at line 2 col 7

Flying, vigilance
      ^
Expected one of: 
	* DASH
	* WORD
","Flash
Flying, vigilance
When ~ enters, creatures you control gain indestructible until end of turn.
When a non-Angel creature you control dies, transform ~ at the beginning of the next upkeep."
3,Always Watching,25.55793658100083,False,"No terminal matches '+' in the current parser context, at line 1 col 36

Nontoken creatures you control get +1/+1 and have vigilance.
                                   ^
Expected one of: 
	* DASH
	* WORD
",Nontoken creatures you control get +1/+1 and have vigilance.
4,Angelic Purge,25.387790112999937,False,"No terminal matches ',' in the current parser context, at line 1 col 41

As an additional cost to cast this spell, sacrifice a permanent.
                                        ^
Expected one of: 
	* DASH
	* WORD
","As an additional cost to cast this spell, sacrifice a permanent.
Exile target artifact, creature, or enchantment."
5,Lunarch Inquisitors,25.449039230999915,False,"No terminal matches '~' in the current parser context, at line 1 col 36

When this creature transforms into ~, you may exile another target creature
                                   ^
Expected one of: 
	* DASH
	* WORD
","When this creature transforms into ~, you may exile another target creature until ~ leaves the battlefield."
6,Avacynian Missionaries,25.691129454000475,False,"No terminal matches ',' in the current parser context, at line 1 col 34

At the beginning of your end step, if ~ is equipped, transform it.
                                 ^
Expected one of: 
	* DASH
	* WORD
","At the beginning of your end step, if ~ is equipped, transform it."
7,Angel of Deliverance,47.43649673800064,False,"No terminal matches 'W' in the current parser context, at line 2 col 12

Delirium — Whenever ~ deals damage, if there are fo
           ^
Expected one of: 
	* TURN
	* FATESEAL
	* ACTIVATE
	* IT
	* COLORTERM
	* THIS
	* CAN
	* PROLIFERATE
	* BEEN
	* HAS
	* THEIR
	* PAY
	* GET
	* EFFECTSTATUSMODIFIER
	* FROM
	* CONVERT
	* DETAIN
	* SWITCH
	* PUT
	* SUPPORT
	* DRAW
	* LBRACE
	* ZONE
	* HAD
	* NUMBER
	* __ANON_18
	* OTHERWISE
	* ONLY
	* PLAY
	* MORE
	* THE
	* NAMEREFSYMBOL
	* GAINED
	* POPULATE
	* SURVEIL
	* DREW
	* ADDITIONAL
	* LESS
	* WOULD
	* NON
	* A
	* ALL
	* PLAYERCHARACTERISTIC
	* ADAPT
	* AT
	* TAPSYMBOL
	* SUBTYPECREATUREA
	* TAKE
	* CYCLE
	* TYPE
	* CONTROL
	* QUALIFIER
	* PLAYED
	* THEM
	* BLOCK
	* __ANON_20
	* SUBTYPEPLANESWALKER
	* THAT
	* CARDINAL
	* WHO
	* INVESTIGATE
	* SEARCHED
	* DESTROY
	* CLOAK
	* X
	* __ANON_14
	* UNTAP
	* CYCLED
	* REGENERATE
	* MELD
	* IN
	* TAP
	* INTO
	* ATTACH
	* WHEN
	* ATTACK
	* AFTER
	* MONSTROSITY
	* SEARCH
	* FORAGE
	* BOLSTER
	* SCRY
	* SUBTYPEARTIFACT
	* DISCARDED
	* AN
	* HIMSELF
	* SHUFFLE
	* BLOCKED
	* EACH
	* CREATE
	* DISCARD
	* WIN
	* DISCOVER
	* FLIP
	* LOOKED
	* ONTO
	* WHENEVER
	* SUBTYPECREATUREB
	* BECOME
	* TARGET
	* FIGHT
	* NO
	* SAME
	* THOSE
	* EXPLORES
	* PLAYERTERM
	* UNATTACH
	* __ANON_15
	* CLASH
	* DOES
	* RETURN
	* HERSELF
	* CAST
	* UNTAPSYMBOL
	* FREQUENCY
	* GAIN
	* THEN
	* TIMES
	* LEVEL
	* SACRIFICE
	* HAVE
	* ORDINAL
	* OTHER
	* KEYWORDSTATUSMODIFIER
	* REVEALED
	* MANIFEST
	* __ANON_19
	* SUBTYPEENCHANTMENT
	* SKIP
	* WHILE
	* SACRIFICED
	* EXILE
	* DO
	* MILL
	* FOR
	* REMAIN
	* LEARN
	* IS
	* BE
	* DAMAGETYPE
	* ADD
	* WITHOUT
	* YOUR
	* DIE
	* OBJECTCHARACTERISTIC
	* LOOK
	* ANY
	* ITS
	* ON
	* GREATER
	* __ANON_21
	* EQUAL
	* DOUBLE
	* ABLE
	* INCUBATE
	* EXERT
	* TAPPEDSTATUSMODIFIER
	* THESE
	* REVEAL
	* COUNTER
	* STAR
	* UNATTACHED
	* UP
	* SHUFFLED
	* CHOOSE
	* TRANSFORM
	* ATTACKED
	* ABANDON
	* IF
	* SUSPECT
	* SPEND
	* REMOVE
	* __ANON_17
	* DEAL
	* LOSE
	* CONTROLLED
	* SUBTYPESPELL
	* SUPERTYPE
	* ATTACHED
	* SUBTYPELAND
	* MAY
	* COMBATSTATUSMODIFIER
	* UNTIL
	* TURNED
	* ITSELF
	* AMASS
	* ABILITYMODIFIER
	* DASH
	* SUBTYPEPLANAR
	* PREVENT
	* CHOSE
	* GOAD
	* WITH
	* AS
	* ASSIGN
	* UNDER
	* LSQB
	* EXCHANGE
	* CONNIVE
","Flying
Delirium — Whenever ~ deals damage, if there are four or more card types among cards in your graveyard, exile target creature an opponent controls."
8,Devilthorn Fox,3.5470002330839634e-06,False,'text',
9,Bound by Moonsilver,22.690031718999307,False,"No terminal matches ',' in the current parser context, at line 2 col 34

Enchanted creature can not attack, block, or transform.
                                 ^
Expected one of: 
	* DASH
	* WORD
","Enchant creature
Enchanted creature can not attack, block, or transform.
Sacrifice another permanent: Attach ~ to target creature. Activate only as a sorcery and only once each turn."
