,name,duration,parsed,error,text
0,Axis of Mortality,26.833391838999887,False,"No terminal matches ',' in the current parser context, at line 1 col 32

At the beginning of your upkeep, you may have two target players exchan
                               ^
Expected one of: 
	* DASH
	* WORD
","At the beginning of your upkeep, you may have two target players exchange life totals."
1,Ashes of the Abhorrent,27.046774058999745,False,"No terminal matches '.' in the current parser context, at line 1 col 89

ctivate abilities of cards in graveyards.
                                        ^
Expected one of: 
	* DASH
	* WORD
","Players can not cast spells from graveyards or activate abilities of cards in graveyards.
Whenever a creature dies, you gain 1 life."
2,Bishop of Rebirth,26.886386262000087,False,"No terminal matches '~' in the current parser context, at line 2 col 10

Whenever ~ attacks, you may return target creatur
         ^
Expected one of: 
	* DASH
	* WORD
","Vigilance
Whenever ~ attacks, you may return target creature card with mana value 3 or less from your graveyard to the battlefield."
3,Adanto Vanguard,27.068541806000212,False,"No terminal matches '~' in the current parser context, at line 1 col 12

As long as ~ is attacking, it gets +2/+0.
           ^
Expected one of: 
	* DASH
	* WORD
","As long as ~ is attacking, it gets +2/+0.
Pay 4 life: ~ gains indestructible until end of turn. (Damage and effects that say ""destroy"" do not destroy it.)"
4,Bright Reprisal,27.165676748999886,False,"No terminal matches '.' in the current parser context, at line 1 col 34

Destroy target attacking creature.
                                 ^
Expected one of: 
	* DASH
	* WORD
","Destroy target attacking creature.
Draw a card."
5,Demystify,27.185359489999882,False,"No terminal matches '.' in the current parser context, at line 1 col 27

Destroy target enchantment.
                          ^
Expected one of: 
	* DASH
	* WORD
",Destroy target enchantment.
6,Bishop's Soldier,27.2496780460001,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Lifelink
7,Duskborne Skymarcher,24.003714859999945,False,"No terminal matches '{' in the current parser context, at line 2 col 1

{W}, {T}: Target attacking Vampire gets 
^
Expected one of: 
	* DASH
	* WORD
","Flying
{W}, {T}: Target attacking Vampire gets +1/+1 until end of turn."
8,Bellowing Aegisaur,50.54255356500016,False,"No terminal matches 'W' in the current parser context, at line 1 col 10

Enrage — Whenever ~ is dealt damage, put a +1/+1 
         ^
Expected one of: 
	* A
	* GAINED
	* DISCARD
	* TURN
	* HAVE
	* PLAYERCHARACTERISTIC
	* CLASH
	* EFFECTSTATUSMODIFIER
	* GAIN
	* PLAY
	* ALL
	* INVESTIGATE
	* WHO
	* CONTROLLED
	* EACH
	* PLAYERTERM
	* ABILITYMODIFIER
	* SWITCH
	* IF
	* X
	* SUBTYPEPLANESWALKER
	* THESE
	* SUBTYPESPELL
	* CHOSE
	* LOOKED
	* TURNED
	* LESS
	* DETAIN
	* LEVEL
	* __ANON_14
	* ATTACKED
	* DISCARDED
	* DIE
	* CONTROL
	* __ANON_19
	* SPEND
	* REMOVE
	* ITS
	* BEEN
	* ABLE
	* OTHERWISE
	* CARDINAL
	* __ANON_20
	* GREATER
	* PUT
	* ITSELF
	* ACTIVATE
	* YOUR
	* __ANON_21
	* NAMEREFSYMBOL
	* OTHER
	* SEARCHED
	* TAKE
	* RETURN
	* ATTACHED
	* WHEN
	* HIMSELF
	* FATESEAL
	* IN
	* GOAD
	* DOUBLE
	* __ANON_17
	* UP
	* REGENERATE
	* SUBTYPECREATUREB
	* ADAPT
	* UNTAP
	* DRAW
	* CLOAK
	* SUSPECT
	* FROM
	* NON
	* TAPSYMBOL
	* THE
	* ORDINAL
	* UNTAPSYMBOL
	* ANY
	* SEARCH
	* COMBATSTATUSMODIFIER
	* AS
	* SUPPORT
	* SHUFFLED
	* ON
	* POPULATE
	* MORE
	* UNTIL
	* AMASS
	* SUBTYPEENCHANTMENT
	* SHUFFLE
	* WIN
	* BLOCK
	* IT
	* QUALIFIER
	* ASSIGN
	* LOSE
	* WHILE
	* INCUBATE
	* REVEAL
	* WITHOUT
	* AT
	* ADD
	* BE
	* ADDITIONAL
	* NO
	* HERSELF
	* __ANON_18
	* TRANSFORM
	* CYCLED
	* REMAIN
	* DASH
	* CYCLE
	* BECOME
	* SKIP
	* DO
	* SUBTYPECREATUREA
	* DESTROY
	* CREATE
	* BLOCKED
	* UNATTACH
	* ABANDON
	* ZONE
	* MILL
	* CAN
	* FLIP
	* EXPLORES
	* SACRIFICED
	* DAMAGETYPE
	* FREQUENCY
	* ATTACK
	* EQUAL
	* CAST
	* KEYWORDSTATUSMODIFIER
	* OBJECTCHARACTERISTIC
	* LBRACE
	* IS
	* SCRY
	* SUBTYPELAND
	* STAR
	* TAPPEDSTATUSMODIFIER
	* INTO
	* PROLIFERATE
	* EXCHANGE
	* WITH
	* REVEALED
	* CONVERT
	* THOSE
	* TARGET
	* DREW
	* MANIFEST
	* __ANON_15
	* DOES
	* CONNIVE
	* ATTACH
	* DEAL
	* UNATTACHED
	* AN
	* SUBTYPEARTIFACT
	* BOLSTER
	* COLORTERM
	* DISCOVER
	* NUMBER
	* MELD
	* ONLY
	* MONSTROSITY
	* FOR
	* THEM
	* LEARN
	* FIGHT
	* EXERT
	* CHOOSE
	* FORAGE
	* WOULD
	* LSQB
	* SUPERTYPE
	* TIMES
	* TAP
	* TYPE
	* THEN
	* SAME
	* WHENEVER
	* HAD
	* PAY
	* GET
	* AFTER
	* SURVEIL
	* SUBTYPEPLANAR
	* UNDER
	* HAS
	* EXILE
	* PREVENT
	* LOOK
	* THEIR
	* THAT
	* THIS
	* ONTO
	* COUNTER
	* SACRIFICE
	* MAY
	* PLAYED
","Enrage — Whenever ~ is dealt damage, put a +1/+1 counter on each other creature you control."
9,Encampment Keeper,23.875518958000157,False,"No terminal matches '{' in the current parser context, at line 2 col 1

{7}{W}, {T}, Sacrifice ~: Creatures you 
^
Expected one of: 
	* DASH
	* WORD
","First strike
{7}{W}, {T}, Sacrifice ~: Creatures you control get +2/+2 until end of turn."
10,Emissary of Sunrise,23.940244641999925,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, it explores. (Reveal the top c
     ^
Expected one of: 
	* DASH
	* WORD
","First strike
When ~ enters, it explores. (Reveal the top card of your library. Put that card into your hand if it is a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
11,Glorifier of Dusk,23.959168883000075,False,"No terminal matches '2' in the current parser context, at line 1 col 5

Pay 2 life: ~ gains flying until end of turn
    ^
Expected one of: 
	* DASH
	* WORD
","Pay 2 life: ~ gains flying until end of turn.
Pay 2 life: ~ gains vigilance until end of turn."
12,Imperial Aerosaur,23.75058392400024,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, another target creature you co
     ^
Expected one of: 
	* DASH
	* WORD
","Flying
When ~ enters, another target creature you control gets +1/+1 and gains flying until end of turn."
13,Goring Ceratops,24.037673724999877,False,"No terminal matches '~' in the current parser context, at line 2 col 10

Whenever ~ attacks, other creatures you control g
         ^
Expected one of: 
	* DASH
	* WORD
","Double strike
Whenever ~ attacks, other creatures you control gain double strike until end of turn."
14,Ixalan's Binding,23.850541887999952,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, exile target nonland permanent
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, exile target nonland permanent an opponent controls until ~ leaves the battlefield.
Your opponents can not cast spells with the same name as the exiled card."
15,Kinjalli's Sunwing,23.614970103999894,False,"No terminal matches '.' in the current parser context, at line 2 col 46

ures your opponents control enter tapped.
                                        ^
Expected one of: 
	* DASH
	* WORD
","Flying
Creatures your opponents control enter tapped."
16,Looming Altisaur,4.176999937044457e-06,False,'text',
17,Inspiring Cleric,25.627234776000023,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, you gain 4 life.
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, you gain 4 life."
18,Legion's Judgment,25.609903977000158,False,"No terminal matches '4' in the current parser context, at line 1 col 36

Destroy target creature with power 4 or greater.
                                   ^
Expected one of: 
	* DASH
	* WORD
",Destroy target creature with power 4 or greater.
19,Kinjalli's Caller,25.88469536699995,False,"No terminal matches '{' in the current parser context, at line 1 col 31

Dinosaur spells you cast cost {1} less to cast.
                              ^
Expected one of: 
	* DASH
	* WORD
",Dinosaur spells you cast cost {1} less to cast.
20,Legion Conquistador,25.829160266000144,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, you may search your library fo
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, you may search your library for any number of cards named ~, reveal them, put them into your hand, then shuffle."
21,Legion's Landing,25.63859599999978,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, create a 1/1 white Vampire cre
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, create a 1/1 white Vampire creature token with lifelink.
When you attack with three or more creatures, transform ~."
22,"Mavren Fein, Dusk Apostle",25.785620715999812,False,"No terminal matches ',' in the current parser context, at line 1 col 58

ore nontoken Vampires you control attack, create a 1/1 white Vampire creature to
                                        ^
Expected one of: 
	* DASH
	* WORD
","Whenever one or more nontoken Vampires you control attack, create a 1/1 white Vampire creature token with lifelink."
23,Paladin of the Bloodstained,25.68050872699996,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, create a 1/1 white Vampire cre
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, create a 1/1 white Vampire creature token with lifelink."
24,Raptor Companion,3.4659997254493646e-06,False,'text',
