,name,duration,parsed,error,text
0,Angelic Purge,23.10152466299951,False,"No terminal matches ',' in the current parser context, at line 1 col 41

As an additional cost to cast this spell, sacrifice a permanent.
                                        ^
Expected one of: 
	* DASH
	* WORD
","As an additional cost to cast this spell, sacrifice a permanent.
Exile target artifact, creature, or enchantment."
1,Avacynian Missionaries,23.380887932000405,False,"No terminal matches ',' in the current parser context, at line 1 col 34

At the beginning of your end step, if ~ is equipped, transform it.
                                 ^
Expected one of: 
	* DASH
	* WORD
","At the beginning of your end step, if ~ is equipped, transform it."
2,"Avacyn, the Purifier",23.508179666001524,False,"No terminal matches '~' in the current parser context, at line 2 col 36

When this creature transforms into ~f, it deals 3 damage to each other crea
                                   ^
Expected one of: 
	* DASH
	* WORD
","Flying
When this creature transforms into ~f, it deals 3 damage to each other creature and each opponent."
3,Apothecary Geist,23.745469815999968,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, if you control another Spirit,
     ^
Expected one of: 
	* DASH
	* WORD
","Flying
When ~ enters, if you control another Spirit, you gain 3 life."
4,Archangel Avacyn,23.62742473400067,False,"No terminal matches ',' in the current parser context, at line 2 col 7

Flying, vigilance
      ^
Expected one of: 
	* DASH
	* WORD
","Flash
Flying, vigilance
When ~ enters, creatures you control gain indestructible until end of turn.
When a non-Angel creature you control dies, transform ~ at the beginning of the next upkeep."
5,Lunarch Inquisitors,23.851903503998983,False,"No terminal matches '~' in the current parser context, at line 1 col 36

When this creature transforms into ~, you may exile another target creature
                                   ^
Expected one of: 
	* DASH
	* WORD
","When this creature transforms into ~, you may exile another target creature until ~ leaves the battlefield."
6,Always Watching,23.860939751000842,False,"No terminal matches '+' in the current parser context, at line 1 col 36

Nontoken creatures you control get +1/+1 and have vigilance.
                                   ^
Expected one of: 
	* DASH
	* WORD
",Nontoken creatures you control get +1/+1 and have vigilance.
7,Angel of Deliverance,49.095221718000175,False,"No terminal matches 'W' in the current parser context, at line 2 col 12

Delirium — Whenever ~ deals damage, if there are fo
           ^
Expected one of: 
	* EXILE
	* IS
	* ATTACKED
	* SURVEIL
	* BE
	* HAVE
	* AS
	* NAMEREFSYMBOL
	* TAKE
	* AMASS
	* OTHERWISE
	* YOUR
	* WITH
	* LOOK
	* ATTACK
	* ON
	* ONLY
	* FREQUENCY
	* ADAPT
	* SUBTYPEPLANESWALKER
	* ALL
	* EXCHANGE
	* AFTER
	* RETURN
	* CONVERT
	* AN
	* LOSE
	* ITS
	* DISCARDED
	* SPEND
	* ATTACHED
	* SEARCH
	* INTO
	* ACTIVATE
	* PLAYED
	* THEIR
	* FLIP
	* SCRY
	* FORAGE
	* THIS
	* ZONE
	* SACRIFICED
	* NUMBER
	* ADD
	* EQUAL
	* LBRACE
	* GET
	* CHOSE
	* QUALIFIER
	* X
	* ORDINAL
	* ADDITIONAL
	* LEARN
	* EFFECTSTATUSMODIFIER
	* CLOAK
	* SACRIFICE
	* BEEN
	* ABLE
	* TAP
	* CARDINAL
	* PROLIFERATE
	* TYPE
	* BLOCK
	* DETAIN
	* __ANON_14
	* PLAYERCHARACTERISTIC
	* HERSELF
	* REVEALED
	* THEN
	* FATESEAL
	* __ANON_15
	* SHUFFLE
	* IN
	* SUBTYPEENCHANTMENT
	* WITHOUT
	* ABANDON
	* EXERT
	* WOULD
	* PLAYERTERM
	* __ANON_21
	* UNATTACHED
	* SUPPORT
	* __ANON_17
	* CHOOSE
	* TURNED
	* ASSIGN
	* SUBTYPEPLANAR
	* CAN
	* CONTROLLED
	* OBJECTCHARACTERISTIC
	* PLAY
	* UNATTACH
	* ABILITYMODIFIER
	* COMBATSTATUSMODIFIER
	* WHENEVER
	* SHUFFLED
	* COUNTER
	* MAY
	* UNTAPSYMBOL
	* WIN
	* A
	* CONNIVE
	* WHILE
	* SUBTYPELAND
	* BOLSTER
	* WHEN
	* HIMSELF
	* MORE
	* KEYWORDSTATUSMODIFIER
	* REMAIN
	* HAD
	* DISCOVER
	* POPULATE
	* TURN
	* PREVENT
	* THOSE
	* DISCARD
	* DIE
	* REGENERATE
	* DRAW
	* UNTAP
	* DREW
	* GREATER
	* REMOVE
	* LSQB
	* MONSTROSITY
	* __ANON_20
	* DAMAGETYPE
	* MANIFEST
	* TRANSFORM
	* CAST
	* CYCLE
	* PUT
	* CREATE
	* DOES
	* STAR
	* TAPSYMBOL
	* GAINED
	* THAT
	* SEARCHED
	* CYCLED
	* SUBTYPECREATUREB
	* COLORTERM
	* UP
	* FOR
	* TIMES
	* LEVEL
	* __ANON_19
	* AT
	* MELD
	* THEM
	* DEAL
	* GOAD
	* LOOKED
	* DO
	* SUBTYPESPELL
	* THE
	* SAME
	* CONTROL
	* SUSPECT
	* WHO
	* DESTROY
	* EXPLORES
	* UNDER
	* ATTACH
	* __ANON_18
	* FROM
	* DASH
	* GAIN
	* BLOCKED
	* MILL
	* LESS
	* SWITCH
	* INCUBATE
	* ANY
	* SUPERTYPE
	* UNTIL
	* FIGHT
	* SUBTYPEARTIFACT
	* DOUBLE
	* REVEAL
	* NO
	* EACH
	* TAPPEDSTATUSMODIFIER
	* ONTO
	* CLASH
	* IF
	* INVESTIGATE
	* OTHER
	* SUBTYPECREATUREA
	* IT
	* ITSELF
	* HAS
	* PAY
	* TARGET
	* NON
	* SKIP
	* BECOME
	* THESE
","Flying
Delirium — Whenever ~ deals damage, if there are four or more card types among cards in your graveyard, exile target creature an opponent controls."
8,Devilthorn Fox,3.967999873566441e-06,False,'text',
9,Bound by Moonsilver,26.086427805999847,False,"No terminal matches ',' in the current parser context, at line 2 col 34

Enchanted creature can not attack, block, or transform.
                                 ^
Expected one of: 
	* DASH
	* WORD
","Enchant creature
Enchanted creature can not attack, block, or transform.
Sacrifice another permanent: Attach ~ to target creature. Activate only as a sorcery and only once each turn."
10,Cathar's Companion,25.84332419400016,False,"No terminal matches ',' in the current parser context, at line 1 col 38

Whenever you cast a noncreature spell, ~ gains indestructible until end of tu
                                     ^
Expected one of: 
	* DASH
	* WORD
","Whenever you cast a noncreature spell, ~ gains indestructible until end of turn. (Damage and effects that say ""destroy"" do not destroy it.)"
11,Bygone Bishop,25.997250151000117,False,"No terminal matches '3' in the current parser context, at line 2 col 52

u cast a creature spell with mana value 3 or less, investigate. (Create a Clue t
                                        ^
Expected one of: 
	* DASH
	* WORD
","Flying
Whenever you cast a creature spell with mana value 3 or less, investigate. (Create a Clue token. it is an artifact with ""{2}, Sacrifice this artifact: Draw a card."".)"
12,Chaplain's Blessing,26.11168909799926,False,"No terminal matches '5' in the current parser context, at line 1 col 10

You gain 5 life.
         ^
Expected one of: 
	* DASH
	* WORD
",You gain 5 life.
13,Declaration in Stone,25.975601981999716,False,"No terminal matches '.' in the current parser context, at line 1 col 106

rols with the same name as that creature. That player investigates for each nont
                                        ^
Expected one of: 
	* DASH
	* WORD
",Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each nontoken creature exiled this way.
14,Descend upon the Sinful,26.01783730200077,False,"No terminal matches '.' in the current parser context, at line 1 col 20

Exile all creatures.
                   ^
Expected one of: 
	* DASH
	* WORD
","Exile all creatures.
Delirium — Create a 4/4 white Angel creature token with flying if there are four or more card types among cards in your graveyard."
15,Gryff's Boon,23.135519851000936,False,"No terminal matches '+' in the current parser context, at line 2 col 25

Enchanted creature gets +1/+0 and has flying.
                        ^
Expected one of: 
	* DASH
	* WORD
","Enchant creature
Enchanted creature gets +1/+0 and has flying.
{3}{W}: Return ~ from your graveyard to the battlefield attached to target creature. Activate only as a sorcery."
16,Drogskol Cavalry,25.445782978998977,False,"No terminal matches ',' in the current parser context, at line 2 col 43

enever another Spirit you control enters, you gain 2 life.
                                        ^
Expected one of: 
	* DASH
	* WORD
","Flying
Whenever another Spirit you control enters, you gain 2 life.
{3}{W}: Create a 1/1 white Spirit creature token with flying."
17,Eerie Interlude,25.42720366100002,False,"No terminal matches '.' in the current parser context, at line 1 col 49

y number of target creatures you control. Return those cards to the battlefield 
                                        ^
Expected one of: 
	* DASH
	* WORD
",Exile any number of target creatures you control. Return those cards to the battlefield under their owner's control at the beginning of the next end step.
18,Ethereal Guidance,25.21619534399906,False,"No terminal matches '+' in the current parser context, at line 1 col 27

Creatures you control get +2/+1 until end of turn.
                          ^
Expected one of: 
	* DASH
	* WORD
",Creatures you control get +2/+1 until end of turn.
19,Emissary of the Sleepless,25.472132797000086,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, if a creature died this turn, 
     ^
Expected one of: 
	* DASH
	* WORD
","Flying
When ~ enters, if a creature died this turn, create a 1/1 white Spirit creature token with flying."
