,name,duration,parsed,error,text
0,Adanto Vanguard,24.300799232999907,False,"No terminal matches '~' in the current parser context, at line 1 col 12

As long as ~ is attacking, it gets +2/+0.
           ^
Expected one of: 
	* DASH
	* WORD
","As long as ~ is attacking, it gets +2/+0.
Pay 4 life: ~ gains indestructible until end of turn. (Damage and effects that say ""destroy"" do not destroy it.)"
1,Ashes of the Abhorrent,24.4316906680001,False,"No terminal matches '.' in the current parser context, at line 1 col 89

ctivate abilities of cards in graveyards.
                                        ^
Expected one of: 
	* DASH
	* WORD
","Players can not cast spells from graveyards or activate abilities of cards in graveyards.
Whenever a creature dies, you gain 1 life."
2,Axis of Mortality,24.404884804000176,False,"No terminal matches ',' in the current parser context, at line 1 col 32

At the beginning of your upkeep, you may have two target players exchan
                               ^
Expected one of: 
	* DASH
	* WORD
","At the beginning of your upkeep, you may have two target players exchange life totals."
3,Bishop of Rebirth,24.346141861999968,False,"No terminal matches '~' in the current parser context, at line 2 col 10

Whenever ~ attacks, you may return target creatur
         ^
Expected one of: 
	* DASH
	* WORD
","Vigilance
Whenever ~ attacks, you may return target creature card with mana value 3 or less from your graveyard to the battlefield."
4,Demystify,24.27153839599987,False,"No terminal matches '.' in the current parser context, at line 1 col 27

Destroy target enchantment.
                          ^
Expected one of: 
	* DASH
	* WORD
",Destroy target enchantment.
5,Bishop's Soldier,24.57813577600018,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Lifelink
6,Bright Reprisal,24.781908058000226,False,"No terminal matches '.' in the current parser context, at line 1 col 34

Destroy target attacking creature.
                                 ^
Expected one of: 
	* DASH
	* WORD
","Destroy target attacking creature.
Draw a card."
7,Encampment Keeper,22.428987297000276,False,"No terminal matches '{' in the current parser context, at line 2 col 1

{7}{W}, {T}, Sacrifice ~: Creatures you 
^
Expected one of: 
	* DASH
	* WORD
","First strike
{7}{W}, {T}, Sacrifice ~: Creatures you control get +2/+2 until end of turn."
8,Emissary of Sunrise,22.648524541999905,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, it explores. (Reveal the top c
     ^
Expected one of: 
	* DASH
	* WORD
","First strike
When ~ enters, it explores. (Reveal the top card of your library. Put that card into your hand if it is a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
9,Bellowing Aegisaur,46.94732523200037,False,"No terminal matches 'W' in the current parser context, at line 1 col 10

Enrage — Whenever ~ is dealt damage, put a +1/+1 
         ^
Expected one of: 
	* DRAW
	* PAY
	* QUALIFIER
	* CAST
	* DISCARD
	* THOSE
	* SUBTYPEPLANESWALKER
	* ANY
	* REVEALED
	* IN
	* AS
	* INVESTIGATE
	* FREQUENCY
	* PLAYERTERM
	* __ANON_14
	* ONLY
	* LOSE
	* REVEAL
	* SUBTYPESPELL
	* ABLE
	* THE
	* ORDINAL
	* ONTO
	* THAT
	* GAIN
	* CAN
	* CYCLE
	* PLAYERCHARACTERISTIC
	* EXERT
	* OBJECTCHARACTERISTIC
	* SUSPECT
	* INTO
	* EXILE
	* PLAY
	* __ANON_19
	* OTHER
	* LSQB
	* WITH
	* FROM
	* INCUBATE
	* SUBTYPEENCHANTMENT
	* AT
	* SUBTYPELAND
	* SEARCHED
	* LOOKED
	* LEARN
	* POPULATE
	* TAPSYMBOL
	* SACRIFICE
	* EXPLORES
	* FATESEAL
	* ATTACHED
	* REGENERATE
	* REMOVE
	* CONVERT
	* WHILE
	* COMBATSTATUSMODIFIER
	* CONNIVE
	* A
	* ASSIGN
	* DEAL
	* __ANON_20
	* TAKE
	* ADDITIONAL
	* LEVEL
	* AN
	* NON
	* CARDINAL
	* DOES
	* HAVE
	* CREATE
	* UNTAP
	* UNATTACH
	* __ANON_15
	* DETAIN
	* TAPPEDSTATUSMODIFIER
	* MAY
	* CONTROLLED
	* WHENEVER
	* AMASS
	* WITHOUT
	* PUT
	* FOR
	* __ANON_18
	* RETURN
	* NAMEREFSYMBOL
	* IF
	* THEM
	* HAS
	* SPEND
	* TAP
	* EFFECTSTATUSMODIFIER
	* ITS
	* ADAPT
	* IS
	* __ANON_21
	* MORE
	* FLIP
	* DOUBLE
	* PLAYED
	* MELD
	* ALL
	* GAINED
	* DREW
	* BOLSTER
	* DISCOVER
	* GREATER
	* CYCLED
	* STAR
	* AFTER
	* HERSELF
	* COLORTERM
	* UNATTACHED
	* BE
	* THESE
	* FIGHT
	* ON
	* WIN
	* UNDER
	* LBRACE
	* SUBTYPEPLANAR
	* MANIFEST
	* BLOCK
	* ITSELF
	* DO
	* TRANSFORM
	* MONSTROSITY
	* TARGET
	* BECOME
	* TURNED
	* DISCARDED
	* DESTROY
	* ACTIVATE
	* TIMES
	* DAMAGETYPE
	* UNTIL
	* SUPPORT
	* GOAD
	* THEIR
	* EQUAL
	* SUBTYPECREATUREA
	* EXCHANGE
	* SACRIFICED
	* GET
	* SHUFFLE
	* CHOOSE
	* YOUR
	* FORAGE
	* BLOCKED
	* SEARCH
	* UNTAPSYMBOL
	* MILL
	* SAME
	* KEYWORDSTATUSMODIFIER
	* HAD
	* LESS
	* SURVEIL
	* UP
	* IT
	* OTHERWISE
	* WOULD
	* SCRY
	* CLASH
	* NUMBER
	* NO
	* TURN
	* REMAIN
	* SUBTYPEARTIFACT
	* DIE
	* HIMSELF
	* ABILITYMODIFIER
	* SUBTYPECREATUREB
	* PREVENT
	* CLOAK
	* SUPERTYPE
	* SWITCH
	* WHEN
	* COUNTER
	* ABANDON
	* X
	* SHUFFLED
	* ATTACK
	* WHO
	* CHOSE
	* DASH
	* ZONE
	* BEEN
	* THIS
	* TYPE
	* CONTROL
	* SKIP
	* ATTACKED
	* __ANON_17
	* THEN
	* PROLIFERATE
	* EACH
	* ADD
	* LOOK
	* ATTACH
","Enrage — Whenever ~ is dealt damage, put a +1/+1 counter on each other creature you control."
