,name,duration,parsed,error,text
0,Beloved Princess,24.65124419699987,False,"No terminal matches '~' in the current parser context, at line 2 col 1

~ can not be blocked by creatures with p
^
Expected one of: 
	* WORD
	* DASH
","Lifelink
~ can not be blocked by creatures with power 3 or greater."
1,Archon of Absolution,24.52015274400037,False,"No terminal matches '(' in the current parser context, at line 2 col 23

Protection from white (This creature can not be blocked, targe
                      ^
Expected one of: 
	* WORD
	* DASH
","Flying
Protection from white (This creature can not be blocked, targeted, dealt damage, enchanted, or equipped by anything white.)
Creatures can not attack you or planeswalkers you control unless their controller pays {1} for each of those creatures."
2,Dizzying Swoop,24.707362099999955,False,"No terminal matches '.' in the current parser context, at line 1 col 31

Tap up to two target creatures. (Then exile this card. You may cast th
                              ^
Expected one of: 
	* WORD
	* DASH
",Tap up to two target creatures. (Then exile this card. You may cast the creature later from exile.)
3,Ardenvale Tactician,24.688474855000095,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Flying
4,Acclaimed Contender,24.70321197300018,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, if you control another Knight,
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, if you control another Knight, look at the top five cards of your library. You may reveal a Knight, Aura, Equipment, or legendary artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
5,Bartered Cow,24.72781592299998,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ dies or when you discard it, create a 
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ dies or when you discard it, create a Food token. (it is an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."".)"
6,All That Glitters,24.73323149999942,False,"No terminal matches '+' in the current parser context, at line 2 col 25

Enchanted creature gets +1/+1 for each artifact and/or enchantme
                        ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature
Enchanted creature gets +1/+1 for each artifact and/or enchantment you control."
7,Ardenvale Paladin,46.71448236900051,False,"No terminal matches 'I' in the current parser context, at line 1 col 11

Adamant — If at least three white mana was spent t
          ^
Expected one of: 
	* OTHERWISE
	* MELD
	* BEEN
	* LOSE
	* REMOVE
	* SHUFFLED
	* __ANON_17
	* TAPPEDSTATUSMODIFIER
	* ONTO
	* IN
	* TAP
	* OBJECTCHARACTERISTIC
	* SPEND
	* ADD
	* TAKE
	* FROM
	* TURN
	* ATTACH
	* DETAIN
	* CONTROL
	* AFTER
	* DISCARD
	* CREATE
	* ADAPT
	* THAT
	* INTO
	* __ANON_20
	* MONSTROSITY
	* DOUBLE
	* THEM
	* ANY
	* SUBTYPECREATUREA
	* ALL
	* WITH
	* THEN
	* MILL
	* AMASS
	* PLAY
	* UNATTACH
	* EXPLORES
	* DIE
	* ORDINAL
	* COUNTER
	* SUBTYPELAND
	* CLASH
	* __ANON_15
	* YOUR
	* AT
	* WITHOUT
	* CHOSE
	* SUBTYPEENCHANTMENT
	* SCRY
	* DRAW
	* SAME
	* ACTIVATE
	* PROLIFERATE
	* CAST
	* BLOCK
	* IS
	* FIGHT
	* LEARN
	* GAINED
	* EXILE
	* UNDER
	* HERSELF
	* LOOK
	* SACRIFICED
	* INVESTIGATE
	* A
	* LBRACE
	* NO
	* SUBTYPECREATUREB
	* SEARCH
	* SKIP
	* ATTACK
	* BECOME
	* THEIR
	* FATESEAL
	* LESS
	* REGENERATE
	* SURVEIL
	* PLAYERCHARACTERISTIC
	* ABANDON
	* DOES
	* DISCOVER
	* SUBTYPEPLANESWALKER
	* ITSELF
	* UNTIL
	* CARDINAL
	* EXCHANGE
	* SUBTYPESPELL
	* DREW
	* DASH
	* ABILITYMODIFIER
	* TYPE
	* SUSPECT
	* FLIP
	* HAS
	* CONNIVE
	* UP
	* SUPPORT
	* AN
	* GAIN
	* STAR
	* X
	* NON
	* FREQUENCY
	* OTHER
	* __ANON_18
	* SWITCH
	* UNATTACHED
	* DO
	* WOULD
	* BOLSTER
	* CLOAK
	* ATTACHED
	* TRANSFORM
	* HIMSELF
	* REVEALED
	* CHOOSE
	* MANIFEST
	* NAMEREFSYMBOL
	* BLOCKED
	* SEARCHED
	* TARGET
	* BE
	* SUBTYPEARTIFACT
	* THIS
	* IT
	* WHEN
	* EFFECTSTATUSMODIFIER
	* WHENEVER
	* GOAD
	* PLAYED
	* POPULATE
	* AS
	* __ANON_14
	* GREATER
	* MAY
	* FOR
	* HAD
	* HAVE
	* MORE
	* NUMBER
	* PLAYERTERM
	* PAY
	* ABLE
	* ASSIGN
	* TAPSYMBOL
	* QUALIFIER
	* ONLY
	* COMBATSTATUSMODIFIER
	* ATTACKED
	* GET
	* SUBTYPEPLANAR
	* FORAGE
	* CAN
	* CYCLED
	* __ANON_21
	* PREVENT
	* KEYWORDSTATUSMODIFIER
	* RETURN
	* TIMES
	* PUT
	* ZONE
	* ITS
	* REVEAL
	* INCUBATE
	* ON
	* UNTAPSYMBOL
	* SHUFFLE
	* UNTAP
	* THOSE
	* WIN
	* DEAL
	* COLORTERM
	* EQUAL
	* WHILE
	* LOOKED
	* CYCLE
	* SUPERTYPE
	* LSQB
	* SACRIFICE
	* REMAIN
	* IF
	* EXERT
	* THESE
	* DESTROY
	* EACH
	* WHO
	* THE
	* LEVEL
	* ADDITIONAL
	* TURNED
	* CONVERT
	* DAMAGETYPE
	* __ANON_19
	* CONTROLLED
	* DISCARDED
","Adamant — If at least three white mana was spent to cast this spell, ~ enters with a +1/+1 counter on it."
8,Charming Prince,22.62201662700045,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, choose one —
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, choose one —
• Scry 2.
• You gain 3 life.
• Exile another target creature you own. Return it to the battlefield under your control at the beginning of the next end step."
9,The Circle of Loyalty,22.64566750100039,False,"No terminal matches '{' in the current parser context, at line 1 col 18

This spell costs {1} less to cast for each Knight you con
                 ^
Expected one of: 
	* WORD
	* DASH
","This spell costs {1} less to cast for each Knight you control.
Creatures you control get +1/+1.
Whenever you cast a legendary spell, create a 2/2 white Knight creature token with vigilance.
{3}{W}, {T}: Create a 2/2 white Knight creature token with vigilance."
10,Faerie Guidemother,22.674832408999464,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Flying
11,Gift of the Fae,22.70411526999942,False,"No terminal matches '+' in the current parser context, at line 1 col 22

Target creature gets +2/+1 and gains flying until end of turn
                     ^
Expected one of: 
	* WORD
	* DASH
",Target creature gets +2/+1 and gains flying until end of turn. (Then exile this card. You may cast the creature later from exile.)
12,Fortifying Provisions,22.687501897999937,False,"No terminal matches '+' in the current parser context, at line 1 col 27

Creatures you control get +0/+1.
                          ^
Expected one of: 
	* WORD
	* DASH
","Creatures you control get +0/+1.
When ~ enters, create a Food token. (it is an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."".)"
13,Deafening Silence,22.849381561999508,False,"No terminal matches '.' in the current parser context, at line 1 col 67

ore than one noncreature spell each turn.
                                        ^
Expected one of: 
	* WORD
	* DASH
",Each player can not cast more than one noncreature spell each turn.
14,Knight of the Keep,3.295999704278074e-06,False,'text',
15,Flutterfox,22.83427724000012,False,"No terminal matches ',' in the current parser context, at line 1 col 50

s you control an artifact or enchantment, ~ has flying.
                                        ^
Expected one of: 
	* WORD
	* DASH
","As long as you control an artifact or enchantment, ~ has flying."
16,Chop Down,24.74443460099974,False,"No terminal matches '4' in the current parser context, at line 1 col 36

Destroy target creature with power 4 or greater. (Then exile this card. You
                                   ^
Expected one of: 
	* WORD
	* DASH
",Destroy target creature with power 4 or greater. (Then exile this card. You may cast the creature later from exile.)
17,Glass Casket,24.75756674100012,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, exile target creature an oppon
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ enters, exile target creature an opponent controls with mana value 3 or less until ~ leaves the battlefield."
