,name,duration,parsed,error,text
0,Devourer of Destiny,24.914263012000447,False,"No terminal matches '.' in the current parser context, at line 1 col 48

 reveal this card from your opening hand. If you do, at the beginning of your fi
                                        ^
Expected one of: 
	* WORD
	* DASH
","You may reveal this card from your opening hand. If you do, at the beginning of your first upkeep, look at the top four cards of your library. You may put one of those cards back on top of your library. Exile the rest.
When you cast this spell, exile target permanent that is one or more colors."
1,Breaker of Creation,24.76685983199968,False,"No terminal matches ',' in the current parser context, at line 1 col 25

When you cast this spell, you gain 1 life for each colorless per
                        ^
Expected one of: 
	* WORD
	* DASH
","When you cast this spell, you gain 1 life for each colorless permanent you control.
Hexproof from each color
Annihilator 2 (Whenever this creature attacks, defending player sacrifices two permanents of their choice.)"
2,Drownyard Lurker,24.900349077999635,False,"No terminal matches '~' in the current parser context, at line 2 col 24

When you cast or cycle ~, create a 0/1 colorless Eldrazi Spawn 
                       ^
Expected one of: 
	* WORD
	* DASH
","Vigilance
When you cast or cycle ~, create a 0/1 colorless Eldrazi Spawn creature token with ""Sacrifice this creature: Add {C}."".
Cycling {2}{U} ({2}{U}, Discard this card: Draw a card.)"
3,Glaring Fleshraker,24.637898590000077,False,"No terminal matches ',' in the current parser context, at line 1 col 36

Whenever you cast a colorless spell, create a 0/1 colorless Eldrazi Spawn c
                                   ^
Expected one of: 
	* WORD
	* DASH
","Whenever you cast a colorless spell, create a 0/1 colorless Eldrazi Spawn creature token with ""Sacrifice this creature: Add {C}."".
Whenever another colorless creature you control enters, ~ deals 1 damage to each opponent."
4,Eldrazi Ravager,25.08092186900012,False,"No terminal matches '1' in the current parser context, at line 1 col 13

Annihilator 1 (Whenever this creature attacks, defen
            ^
Expected one of: 
	* WORD
	* DASH
","Annihilator 1 (Whenever this creature attacks, defending player sacrifices a permanent of their choice.)
Sacrifice two Eldrazi: Return ~ from your graveyard to your hand.
Cycling {2} ({2}, Discard this card: Draw a card.)"
5,"Herigast, Erupting Nullkite",25.103065733999756,False,"No terminal matches '{' in the current parser context, at line 1 col 8

Emerge {6}{R}{R} (You may cast this spell by sa
       ^
Expected one of: 
	* WORD
	* DASH
","Emerge {6}{R}{R} (You may cast this spell by sacrificing a creature and paying the emerge cost reduced by that creature's mana value.)
When you cast this spell, you may exile your hand. If you do, draw three cards.
Flying
Each creature spell you cast has emerge. The emerge cost is equal to its mana cost."
6,Echoes of Eternity,25.112070815999687,False,"No terminal matches ',' in the current parser context, at line 1 col 108

colorless permanent you control triggers, that ability triggers an additional ti
                                        ^
Expected one of: 
	* WORD
	* DASH
","If a triggered ability of a colorless spell you control or another colorless permanent you control triggers, that ability triggers an additional time.
Whenever you cast a colorless spell, copy it. You may choose new targets for the copy. (A copy of a permanent spell becomes a token.)"
7,"Emrakul, the World Anew",25.134544513000037,False,"No terminal matches ',' in the current parser context, at line 1 col 25

When you cast this spell, gain control of all creatures target p
                        ^
Expected one of: 
	* WORD
	* DASH
","When you cast this spell, gain control of all creatures target player controls.
Flying, protection from spells and from permanents that were cast this turn
When ~f leaves the battlefield, sacrifice all creatures you control.
Madness—Pay six {C}."
8,"Kozilek, the Broken Reality",22.5701728239992,False,"No terminal matches ',' in the current parser context, at line 1 col 25

When you cast this spell, up to two target players each manifest
                        ^
Expected one of: 
	* WORD
	* DASH
","When you cast this spell, up to two target players each manifest two cards from their hands. For each card manifested this way, you draw a card. (To manifest a card, put it onto the battlefield face down as a 2/2 creature. Turn it face up any time for its mana cost if it is a creature card.)
Other colorless creatures you control get +3/+2."
9,It That Heralds the End,22.673732422000285,False,"No terminal matches '7' in the current parser context, at line 1 col 43

lorless spells you cast with mana value 7 or greater cost {1} less to cast.
                                        ^
Expected one of: 
	* WORD
	* DASH
","Colorless spells you cast with mana value 7 or greater cost {1} less to cast.
Other colorless creatures you control get +1/+1."
10,Nulldrifter,22.567171636999774,False,"No terminal matches ',' in the current parser context, at line 1 col 25

When you cast this spell, draw two cards.
                        ^
Expected one of: 
	* WORD
	* DASH
","When you cast this spell, draw two cards.
Flying
Annihilator 1 (Whenever this creature attacks, defending player sacrifices a permanent of their choice.)
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it is sacrificed when it enters.)"
11,"Ulamog, the Defiler",22.565217034999478,False,"No terminal matches ',' in the current parser context, at line 1 col 25

When you cast this spell, target opponent exiles the top half of
                        ^
Expected one of: 
	* WORD
	* DASH
","When you cast this spell, target opponent exiles the top half of their library, rounded up.
Ward—Sacrifice two permanents.
~f enters with a number of +1/+1 counters on it equal to the greatest mana value among cards in exile.
~ has annihilator X, where X is the number of +1/+1 counters on it."
12,Twisted Riddlekeeper,22.6959975510008,False,"No terminal matches '{' in the current parser context, at line 1 col 8

Emerge {5}{C}{U} (You may cast this spell by sa
       ^
Expected one of: 
	* WORD
	* DASH
","Emerge {5}{C}{U} (You may cast this spell by sacrificing a creature and paying the emerge cost reduced by that creature's mana value.)
When you cast this spell, tap up to two target permanents. Put a stun counter on each of them. (If a permanent with a stun counter would become untapped, remove one from it instead.)
Flying"
13,Warped Tusker,22.708507906000705,False,"No terminal matches '~' in the current parser context, at line 2 col 24

When you cast or cycle ~, create a 0/1 colorless Eldrazi Spawn 
                       ^
Expected one of: 
	* WORD
	* DASH
","Reach
When you cast or cycle ~, create a 0/1 colorless Eldrazi Spawn creature token with ""Sacrifice this creature: Add {C}."".
Cycling {2}{G} ({2}{G}, Discard this card: Draw a card.)"
14,Kozilek's Command,46.5181678480003,False,"No terminal matches '•' in the current parser context, at line 2 col 1

• Target player creates X 0/1 colorless 
^
Expected one of: 
	* CAN
	* DESTROY
	* REVEALED
	* SUBTYPELAND
	* WHEN
	* THOSE
	* __ANON_14
	* THE
	* THESE
	* AS
	* EFFECTSTATUSMODIFIER
	* ASSIGN
	* SUPERTYPE
	* UNDER
	* OBJECTCHARACTERISTIC
	* BECOME
	* ATTACKED
	* __ANON_21
	* SURVEIL
	* X
	* ON
	* DEAL
	* SUBTYPEENCHANTMENT
	* HAS
	* UNATTACHED
	* FOR
	* REMAIN
	* DASH
	* ATTACK
	* NAMEREFSYMBOL
	* THEIR
	* DO
	* UNATTACH
	* CONTROL
	* ONTO
	* LSQB
	* EXILE
	* LESS
	* MELD
	* GET
	* PREVENT
	* SUPPORT
	* GAINED
	* ABANDON
	* CAST
	* TARGET
	* ANY
	* ADD
	* FIGHT
	* CONNIVE
	* HIMSELF
	* FLIP
	* UP
	* IS
	* KEYWORDSTATUSMODIFIER
	* NUMBER
	* A
	* HAVE
	* SPEND
	* ATTACH
	* WHENEVER
	* OTHERWISE
	* COMBATSTATUSMODIFIER
	* __ANON_20
	* ADAPT
	* DOES
	* PLAY
	* BEEN
	* BOLSTER
	* CLOAK
	* YOUR
	* DREW
	* UNTIL
	* RETURN
	* DETAIN
	* POPULATE
	* CONVERT
	* STAR
	* CREATE
	* OTHER
	* PLAYED
	* EXCHANGE
	* SEARCH
	* SAME
	* AN
	* WITH
	* COLORTERM
	* THEN
	* DAMAGETYPE
	* ONLY
	* SUBTYPEPLANESWALKER
	* __ANON_15
	* PROLIFERATE
	* COUNTER
	* CHOSE
	* INVESTIGATE
	* SUSPECT
	* HERSELF
	* FREQUENCY
	* TIMES
	* IN
	* LOSE
	* TURNED
	* CHOOSE
	* INCUBATE
	* GAIN
	* ABILITYMODIFIER
	* QUALIFIER
	* THEM
	* INTO
	* DIE
	* DISCARDED
	* SCRY
	* PAY
	* ATTACHED
	* DOUBLE
	* SUBTYPEARTIFACT
	* BE
	* SKIP
	* REMOVE
	* THAT
	* IF
	* BLOCK
	* LEVEL
	* ALL
	* SUBTYPEPLANAR
	* MANIFEST
	* ACTIVATE
	* EXERT
	* REVEAL
	* LBRACE
	* FATESEAL
	* PLAYERCHARACTERISTIC
	* MAY
	* WHO
	* ITSELF
	* DISCARD
	* UNTAP
	* MONSTROSITY
	* AT
	* LOOK
	* MILL
	* SHUFFLED
	* WHILE
	* REGENERATE
	* __ANON_17
	* TYPE
	* UNTAPSYMBOL
	* CYCLED
	* AMASS
	* PUT
	* CARDINAL
	* EXPLORES
	* ADDITIONAL
	* __ANON_18
	* GREATER
	* GOAD
	* TAP
	* LOOKED
	* TAKE
	* NON
	* TURN
	* SACRIFICED
	* FORAGE
	* THIS
	* TAPSYMBOL
	* DISCOVER
	* SWITCH
	* AFTER
	* WIN
	* ABLE
	* CONTROLLED
	* CYCLE
	* ITS
	* ORDINAL
	* SUBTYPECREATUREA
	* HAD
	* IT
	* FROM
	* SACRIFICE
	* TRANSFORM
	* SUBTYPECREATUREB
	* __ANON_19
	* DRAW
	* EACH
	* ZONE
	* WITHOUT
	* CLASH
	* BLOCKED
	* EQUAL
	* MORE
	* SHUFFLE
	* TAPPEDSTATUSMODIFIER
	* SUBTYPESPELL
	* LEARN
	* WOULD
	* NO
	* PLAYERTERM
	* SEARCHED
","Choose two —
• Target player creates X 0/1 colorless Eldrazi Spawn creature tokens with ""Sacrifice this creature: Add {C}."".
• Target player scries X, then draws a card.
• Exile target creature with mana value X or less.
• Exile up to X target cards from graveyards."
15,Null Elemental Blast,46.60343679200014,False,"No terminal matches '•' in the current parser context, at line 2 col 1

• Counter target multicolored spell.
^
Expected one of: 
	* CAN
	* DESTROY
	* REVEALED
	* SUBTYPELAND
	* WHEN
	* THOSE
	* __ANON_14
	* THE
	* THESE
	* AS
	* EFFECTSTATUSMODIFIER
	* ASSIGN
	* SUPERTYPE
	* UNDER
	* OBJECTCHARACTERISTIC
	* BECOME
	* ATTACKED
	* __ANON_21
	* SURVEIL
	* X
	* ON
	* DEAL
	* SUBTYPEENCHANTMENT
	* HAS
	* UNATTACHED
	* FOR
	* REMAIN
	* DASH
	* ATTACK
	* NAMEREFSYMBOL
	* THEIR
	* DO
	* UNATTACH
	* CONTROL
	* ONTO
	* LSQB
	* EXILE
	* LESS
	* MELD
	* GET
	* PREVENT
	* SUPPORT
	* GAINED
	* ABANDON
	* CAST
	* TARGET
	* ANY
	* ADD
	* FIGHT
	* CONNIVE
	* HIMSELF
	* FLIP
	* UP
	* IS
	* KEYWORDSTATUSMODIFIER
	* NUMBER
	* A
	* HAVE
	* SPEND
	* ATTACH
	* WHENEVER
	* OTHERWISE
	* COMBATSTATUSMODIFIER
	* __ANON_20
	* ADAPT
	* DOES
	* PLAY
	* BEEN
	* BOLSTER
	* CLOAK
	* YOUR
	* DREW
	* UNTIL
	* RETURN
	* DETAIN
	* POPULATE
	* CONVERT
	* STAR
	* CREATE
	* OTHER
	* PLAYED
	* EXCHANGE
	* SEARCH
	* SAME
	* AN
	* WITH
	* COLORTERM
	* THEN
	* DAMAGETYPE
	* ONLY
	* SUBTYPEPLANESWALKER
	* __ANON_15
	* PROLIFERATE
	* COUNTER
	* CHOSE
	* INVESTIGATE
	* SUSPECT
	* HERSELF
	* FREQUENCY
	* TIMES
	* IN
	* LOSE
	* TURNED
	* CHOOSE
	* INCUBATE
	* GAIN
	* ABILITYMODIFIER
	* QUALIFIER
	* THEM
	* INTO
	* DIE
	* DISCARDED
	* SCRY
	* PAY
	* ATTACHED
	* DOUBLE
	* SUBTYPEARTIFACT
	* BE
	* SKIP
	* REMOVE
	* THAT
	* IF
	* BLOCK
	* LEVEL
	* ALL
	* SUBTYPEPLANAR
	* MANIFEST
	* ACTIVATE
	* EXERT
	* REVEAL
	* LBRACE
	* FATESEAL
	* PLAYERCHARACTERISTIC
	* MAY
	* WHO
	* ITSELF
	* DISCARD
	* UNTAP
	* MONSTROSITY
	* AT
	* LOOK
	* MILL
	* SHUFFLED
	* WHILE
	* REGENERATE
	* __ANON_17
	* TYPE
	* UNTAPSYMBOL
	* CYCLED
	* AMASS
	* PUT
	* CARDINAL
	* EXPLORES
	* ADDITIONAL
	* __ANON_18
	* GREATER
	* GOAD
	* TAP
	* LOOKED
	* TAKE
	* NON
	* TURN
	* SACRIFICED
	* FORAGE
	* THIS
	* TAPSYMBOL
	* DISCOVER
	* SWITCH
	* AFTER
	* WIN
	* ABLE
	* CONTROLLED
	* CYCLE
	* ITS
	* ORDINAL
	* SUBTYPECREATUREA
	* HAD
	* IT
	* FROM
	* SACRIFICE
	* TRANSFORM
	* SUBTYPECREATUREB
	* __ANON_19
	* DRAW
	* EACH
	* ZONE
	* WITHOUT
	* CLASH
	* BLOCKED
	* EQUAL
	* MORE
	* SHUFFLE
	* TAPPEDSTATUSMODIFIER
	* SUBTYPESPELL
	* LEARN
	* WOULD
	* NO
	* PLAYERTERM
	* SEARCHED
","Choose one —
• Counter target multicolored spell.
• Destroy target multicolored permanent."
16,Aerie Auxiliary,24.22925625100015,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, support 2. (Put a +1/+1 counte
     ^
Expected one of: 
	* WORD
	* DASH
","Flying
When ~ enters, support 2. (Put a +1/+1 counter on each of up to two other target creatures.)"
17,Wastescape Battlemage,24.332660528000815,False,"No terminal matches '{' in the current parser context, at line 1 col 8

Kicker {G} and/or {1}{U}
       ^
Expected one of: 
	* WORD
	* DASH
","Kicker {G} and/or {1}{U}
When you cast this spell, if it was kicked with its {G} kicker, exile target artifact or enchantment an opponent controls.
When you cast this spell, if it was kicked with its {1}{U} kicker, return target creature an opponent controls to its owner's hand."
18,Charitable Levy,24.166439239000283,False,"No terminal matches '{' in the current parser context, at line 1 col 25

Noncreature spells cost {1} more to cast.
                        ^
Expected one of: 
	* WORD
	* DASH
","Noncreature spells cost {1} more to cast.
Whenever a player casts a noncreature spell, put a collection counter on ~. Then if there are three or more collection counters on it, sacrifice it. If you do, draw a card, then you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle."
19,Dog Umbra,24.292869619999692,False,"No terminal matches ',' in the current parser context, at line 3 col 54

other player controls enchanted creature, it can not attack or block. Otherwise,
                                        ^
Expected one of: 
	* WORD
	* DASH
","Flash
Enchant creature
As long as another player controls enchanted creature, it can not attack or block. Otherwise, ~ has umbra armor. (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)"
20,Envoy of the Ancestors,24.100771661999715,False,"No terminal matches '{' in the current parser context, at line 1 col 9

Outlast {W} ({W}, {T}: Put a +1/+1 counter on th
        ^
Expected one of: 
	* WORD
	* DASH
","Outlast {W} ({W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)
Modified creatures you control have lifelink. (Equipment, Auras you control, and counters are modifications.)"
21,Flare of Fortitude,24.11147493699991,False,"No terminal matches ''' in the current parser context, at line 1 col 71

hite creature rather than pay this spell's mana cost.
                                        ^
Expected one of: 
	* WORD
	* DASH
","You may sacrifice a nontoken white creature rather than pay this spell's mana cost.
Until end of turn, your life total can not change, and permanents you control gain hexproof and indestructible."
22,Expel the Unworthy,24.339153472000362,False,"No terminal matches '{' in the current parser context, at line 1 col 8

Kicker {2}{W} (You may pay an additional {2}{W}
       ^
Expected one of: 
	* WORD
	* DASH
","Kicker {2}{W} (You may pay an additional {2}{W} as you cast this spell.)
Choose target creature with mana value 3 or less. If this spell was kicked, instead choose target creature. Exile the chosen creature, then its controller gains life equal to its mana value."
23,Glyph Elemental,24.123855122999885,False,"No terminal matches '{' in the current parser context, at line 1 col 8

Bestow {1}{W} (If you cast this card for its be
       ^
Expected one of: 
	* WORD
	* DASH
","Bestow {1}{W} (If you cast this card for its bestow cost, it is an Aura spell with enchant creature. It becomes a creature again if it is not attached.)
Landfall — Whenever a land you control enters, put a +1/+1 counter on ~.
Enchanted creature gets +1/+1 for each +1/+1 counter on ~."
24,Guardian of the Forgotten,24.234291086999292,False,"No terminal matches ',' in the current parser context, at line 2 col 46

ver a modified creature you control dies, manifest the top card of your library.
                                        ^
Expected one of: 
	* WORD
	* DASH
","Vigilance
Whenever a modified creature you control dies, manifest the top card of your library. (Equipment, Auras you control, and counters are modifications. To manifest a card, put the top card of your library onto the battlefield face down as a 2/2 creature. Turn it face up any time for its mana cost if it is a creature card.)"
25,Essence Reliquary,46.12610587299969,False,"No terminal matches 'R' in the current parser context, at line 1 col 6

{T}: Return another target permanent you cont
     ^
Expected one of: 
	* CAN
	* DESTROY
	* REVEALED
	* SUBTYPELAND
	* WHEN
	* THOSE
	* __ANON_14
	* THE
	* THESE
	* AS
	* EFFECTSTATUSMODIFIER
	* ASSIGN
	* SUPERTYPE
	* UNDER
	* OBJECTCHARACTERISTIC
	* BECOME
	* ATTACKED
	* __ANON_21
	* SURVEIL
	* X
	* ON
	* DEAL
	* SUBTYPEENCHANTMENT
	* HAS
	* UNATTACHED
	* FOR
	* REMAIN
	* DASH
	* ATTACK
	* NAMEREFSYMBOL
	* THEIR
	* DO
	* UNATTACH
	* CONTROL
	* ONTO
	* LSQB
	* EXILE
	* LESS
	* MELD
	* GET
	* PREVENT
	* SUPPORT
	* GAINED
	* ABANDON
	* CAST
	* TARGET
	* ANY
	* ADD
	* FIGHT
	* CONNIVE
	* HIMSELF
	* FLIP
	* UP
	* IS
	* KEYWORDSTATUSMODIFIER
	* NUMBER
	* A
	* HAVE
	* SPEND
	* ATTACH
	* WHENEVER
	* OTHERWISE
	* COMBATSTATUSMODIFIER
	* __ANON_20
	* ADAPT
	* DOES
	* PLAY
	* BEEN
	* BOLSTER
	* CLOAK
	* YOUR
	* DREW
	* UNTIL
	* RETURN
	* DETAIN
	* POPULATE
	* CONVERT
	* STAR
	* CREATE
	* OTHER
	* PLAYED
	* EXCHANGE
	* SEARCH
	* SAME
	* AN
	* WITH
	* COLORTERM
	* THEN
	* DAMAGETYPE
	* ONLY
	* SUBTYPEPLANESWALKER
	* __ANON_15
	* PROLIFERATE
	* COUNTER
	* CHOSE
	* INVESTIGATE
	* SUSPECT
	* HERSELF
	* FREQUENCY
	* TIMES
	* IN
	* LOSE
	* TURNED
	* CHOOSE
	* INCUBATE
	* GAIN
	* ABILITYMODIFIER
	* QUALIFIER
	* THEM
	* INTO
	* DIE
	* DISCARDED
	* SCRY
	* PAY
	* ATTACHED
	* DOUBLE
	* SUBTYPEARTIFACT
	* BE
	* SKIP
	* REMOVE
	* THAT
	* IF
	* BLOCK
	* LEVEL
	* ALL
	* SUBTYPEPLANAR
	* MANIFEST
	* ACTIVATE
	* EXERT
	* REVEAL
	* LBRACE
	* FATESEAL
	* PLAYERCHARACTERISTIC
	* MAY
	* WHO
	* ITSELF
	* DISCARD
	* UNTAP
	* MONSTROSITY
	* AT
	* LOOK
	* MILL
	* SHUFFLED
	* WHILE
	* REGENERATE
	* __ANON_17
	* TYPE
	* UNTAPSYMBOL
	* CYCLED
	* AMASS
	* PUT
	* CARDINAL
	* EXPLORES
	* ADDITIONAL
	* __ANON_18
	* GREATER
	* GOAD
	* TAP
	* LOOKED
	* TAKE
	* NON
	* TURN
	* SACRIFICED
	* FORAGE
	* THIS
	* TAPSYMBOL
	* DISCOVER
	* SWITCH
	* AFTER
	* WIN
	* ABLE
	* CONTROLLED
	* CYCLE
	* ITS
	* ORDINAL
	* SUBTYPECREATUREA
	* HAD
	* IT
	* FROM
	* SACRIFICE
	* TRANSFORM
	* SUBTYPECREATUREB
	* __ANON_19
	* DRAW
	* EACH
	* ZONE
	* WITHOUT
	* CLASH
	* BLOCKED
	* EQUAL
	* MORE
	* SHUFFLE
	* TAPPEDSTATUSMODIFIER
	* SUBTYPESPELL
	* LEARN
	* WOULD
	* NO
	* PLAYERTERM
	* SEARCHED
",{T}: Return another target permanent you control and all Auras you control attached to it to their owner's hand. Activate only during your turn.
