,name,duration,parsed,error,text
0,Aura of Silence,26.585664293999997,False,"No terminal matches '{' in the current parser context, at line 1 col 58

antment spells your opponents cast cost {2} more to cast.
                                        ^
Expected one of: 
	* WORD
	* DASH
","Artifact and enchantment spells your opponents cast cost {2} more to cast.
Sacrifice ~: Destroy target artifact or enchantment."
1,Angel of Mercy,27.060766041999997,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, you gain 3 life.
     ^
Expected one of: 
	* WORD
	* DASH
","Flying
When ~ enters, you gain 3 life."
2,Angelic Wall,27.453698218,False,"No terminal matches '(' in the current parser context, at line 1 col 10

Defender (This creature can not attack.)
         ^
Expected one of: 
	* WORD
	* DASH
","Defender (This creature can not attack.)
Flying"
3,Ancestor's Chosen,27.666329055000006,False,"No terminal matches '(' in the current parser context, at line 1 col 14

First strike (This creature deals combat damage befor
             ^
Expected one of: 
	* WORD
	* DASH
","First strike (This creature deals combat damage before creatures without first strike.)
When ~ enters, you gain 1 life for each card in your graveyard."
4,Aven Cloudchaser,27.518152779000005,False,"No terminal matches '(' in the current parser context, at line 1 col 8

Flying (This creature can not be blocked except
       ^
Expected one of: 
	* WORD
	* DASH
","Flying (This creature can not be blocked except by creatures with flying or reach.)
When ~ enters, destroy target enchantment."
5,Angelic Blessing,27.662306897999997,False,"No terminal matches '+' in the current parser context, at line 1 col 22

Target creature gets +3/+3 and gains flying until end of turn
                     ^
Expected one of: 
	* WORD
	* DASH
",Target creature gets +3/+3 and gains flying until end of turn. (It can not be blocked except by creatures with flying or reach.)
6,Angelic Chorus,27.687744066000008,False,"No terminal matches ',' in the current parser context, at line 1 col 39

Whenever a creature you control enters, you gain life equal to its toughness.
                                      ^
Expected one of: 
	* WORD
	* DASH
","Whenever a creature you control enters, you gain life equal to its toughness."
7,Bandage,30.279807260000013,False,"No terminal matches '1' in the current parser context, at line 1 col 18

Prevent the next 1 damage that would be dealt to any targ
                 ^
Expected one of: 
	* WORD
	* DASH
","Prevent the next 1 damage that would be dealt to any target this turn.
Draw a card."
8,Beacon of Immortality,30.021954729000015,False,"No terminal matches ''' in the current parser context, at line 1 col 21

Double target player's life total. Shuffle ~ into its owner'
                    ^
Expected one of: 
	* WORD
	* DASH
",Double target player's life total. Shuffle ~ into its owner's library.
9,Benalish Knight,30.07340051299998,False,"No terminal matches '(' in the current parser context, at line 1 col 7

Flash (You may cast this spell any time you co
      ^
Expected one of: 
	* WORD
	* DASH
","Flash (You may cast this spell any time you could cast an instant.)
First strike (This creature deals combat damage before creatures without first strike.)"
10,Demystify,30.006293999999997,False,"No terminal matches '.' in the current parser context, at line 1 col 27

Destroy target enchantment.
                          ^
Expected one of: 
	* WORD
	* DASH
",Destroy target enchantment.
11,Condemn,30.141958364000004,False,"No terminal matches ''' in the current parser context, at line 1 col 57

king creature on the bottom of its owner's library. Its controller gains life eq
                                        ^
Expected one of: 
	* WORD
	* DASH
",Put target attacking creature on the bottom of its owner's library. Its controller gains life equal to its toughness.
12,"Cho-Manno, Revolutionary",30.190275750000012,False,"No terminal matches '~' in the current parser context, at line 1 col 43

event all damage that would be dealt to ~f.
                                        ^
Expected one of: 
	* WORD
	* DASH
",Prevent all damage that would be dealt to ~f.
13,Field Marshal,30.225932608000008,False,"No terminal matches '+' in the current parser context, at line 1 col 29

Other Soldier creatures get +1/+1 and have first strike. (They deal 
                            ^
Expected one of: 
	* WORD
	* DASH
",Other Soldier creatures get +1/+1 and have first strike. (They deal combat damage before creatures without first strike.)
14,Glorious Anthem,29.053602299999994,False,"No terminal matches '+' in the current parser context, at line 1 col 27

Creatures you control get +1/+1.
                          ^
Expected one of: 
	* WORD
	* DASH
",Creatures you control get +1/+1.
15,Heart of Light,29.06976308200001,False,"No terminal matches '(' in the current parser context, at line 1 col 18

Enchant creature (Target a creature as you cast this. Thi
                 ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature (Target a creature as you cast this. This card enters attached to that creature.)
Prevent all damage that would be dealt to and dealt by enchanted creature."
16,High Ground,29.121619518999978,False,"No terminal matches '.' in the current parser context, at line 1 col 71

block an additional creature each combat.
                                        ^
Expected one of: 
	* WORD
	* DASH
",Each creature you control can block an additional creature each combat.
17,Holy Day,29.19529574499998,False,"No terminal matches '.' in the current parser context, at line 1 col 56

bat damage that would be dealt this turn.
                                        ^
Expected one of: 
	* WORD
	* DASH
",Prevent all combat damage that would be dealt this turn.
18,Holy Strength,29.096448046000006,False,"No terminal matches '+' in the current parser context, at line 2 col 25

Enchanted creature gets +1/+2.
                        ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature
Enchanted creature gets +1/+2."
19,Ghost Warden,56.058017104999976,False,"No terminal matches 'T' in the current parser context, at line 1 col 6

{T}: Target creature gets +1/+1 until end of 
     ^
Expected one of: 
	* OTHERWISE
	* ITSELF
	* __ANON_18
	* TIMES
	* IN
	* SKIP
	* GREATER
	* DIE
	* FATESEAL
	* SUBTYPEPLANESWALKER
	* __ANON_21
	* DO
	* ATTACH
	* ONLY
	* SWITCH
	* DRAW
	* SACRIFICE
	* WHO
	* SUSPECT
	* COMBATSTATUSMODIFIER
	* TYPE
	* IF
	* THESE
	* GOAD
	* THEN
	* ATTACKED
	* SCRY
	* ADDITIONAL
	* ACTIVATE
	* DOUBLE
	* HIMSELF
	* EXILE
	* INVESTIGATE
	* LBRACE
	* REMAIN
	* ORDINAL
	* TAKE
	* WHEN
	* BECOME
	* BOLSTER
	* DETAIN
	* FORAGE
	* WOULD
	* PUT
	* UNATTACH
	* WITH
	* CYCLE
	* A
	* ITS
	* X
	* THEIR
	* ATTACK
	* SUBTYPELAND
	* NAMEREFSYMBOL
	* WHENEVER
	* PLAYED
	* SHUFFLE
	* IS
	* WHILE
	* SEARCHED
	* PLAYERTERM
	* AN
	* SUBTYPESPELL
	* MELD
	* UNDER
	* LEVEL
	* HERSELF
	* NON
	* HAD
	* TAPSYMBOL
	* TARGET
	* SACRIFICED
	* DISCOVER
	* OBJECTCHARACTERISTIC
	* NUMBER
	* DAMAGETYPE
	* COUNTER
	* TAP
	* CONTROLLED
	* QUALIFIER
	* __ANON_14
	* BE
	* CYCLED
	* WIN
	* CARDINAL
	* FLIP
	* ANY
	* SUBTYPEPLANAR
	* PREVENT
	* POPULATE
	* FIGHT
	* CONNIVE
	* __ANON_15
	* SURVEIL
	* MONSTROSITY
	* __ANON_20
	* DEAL
	* REVEALED
	* KEYWORDSTATUSMODIFIER
	* TRANSFORM
	* CLASH
	* UP
	* LOSE
	* UNATTACHED
	* EQUAL
	* GAINED
	* CONVERT
	* DISCARD
	* ADD
	* REMOVE
	* TAPPEDSTATUSMODIFIER
	* LEARN
	* INCUBATE
	* EXERT
	* CONTROL
	* SUBTYPECREATUREB
	* ADAPT
	* CAST
	* ABLE
	* ON
	* GET
	* BLOCKED
	* ALL
	* FREQUENCY
	* BLOCK
	* LOOK
	* CLOAK
	* THIS
	* SUPERTYPE
	* WITHOUT
	* NO
	* ASSIGN
	* HAS
	* COLORTERM
	* TURN
	* LESS
	* EFFECTSTATUSMODIFIER
	* PLAY
	* CHOSE
	* THOSE
	* UNTIL
	* EXCHANGE
	* AT
	* MORE
	* UNTAP
	* AS
	* DREW
	* THE
	* DASH
	* ONTO
	* INTO
	* SHUFFLED
	* FOR
	* CAN
	* PAY
	* MILL
	* ABANDON
	* YOUR
	* CREATE
	* IT
	* TURNED
	* GAIN
	* SUBTYPECREATUREA
	* REGENERATE
	* __ANON_17
	* EACH
	* RETURN
	* OTHER
	* SUBTYPEARTIFACT
	* UNTAPSYMBOL
	* LOOKED
	* SEARCH
	* __ANON_19
	* FROM
	* REVEAL
	* SPEND
	* AMASS
	* SAME
	* SUPPORT
	* STAR
	* MANIFEST
	* DOES
	* SUBTYPEENCHANTMENT
	* MAY
	* THAT
	* LSQB
	* HAVE
	* THEM
	* BEEN
	* PROLIFERATE
	* CHOOSE
	* DESTROY
	* ATTACHED
	* PLAYERCHARACTERISTIC
	* ZONE
	* DISCARDED
	* ABILITYMODIFIER
	* AFTER
	* EXPLORES
",{T}: Target creature gets +1/+1 until end of turn.
20,Loyal Sentry,27.336855087000004,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ blocks a creature, destroy that creatu
     ^
Expected one of: 
	* WORD
	* DASH
","When ~ blocks a creature, destroy that creature and ~."
