,name,duration,parsed,error,text
0,Archon of Absolution,23.030042814000808,False,"No terminal matches '(' in the current parser context, at line 2 col 23

Protection from white (This creature can not be blocked, targe
                      ^
Expected one of: 
	* DASH
	* WORD
","Flying
Protection from white (This creature can not be blocked, targeted, dealt damage, enchanted, or equipped by anything white.)
Creatures can not attack you or planeswalkers you control unless their controller pays {1} for each of those creatures."
1,Acclaimed Contender,23.05080777100011,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, if you control another Knight,
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, if you control another Knight, look at the top five cards of your library. You may reveal a Knight, Aura, Equipment, or legendary artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
2,All That Glitters,23.081037080999522,False,"No terminal matches '+' in the current parser context, at line 2 col 25

Enchanted creature gets +1/+1 for each artifact and/or enchantme
                        ^
Expected one of: 
	* DASH
	* WORD
","Enchant creature
Enchanted creature gets +1/+1 for each artifact and/or enchantment you control."
3,Beloved Princess,23.14676784400035,False,"No terminal matches '~' in the current parser context, at line 2 col 1

~ can not be blocked by creatures with p
^
Expected one of: 
	* DASH
	* WORD
","Lifelink
~ can not be blocked by creatures with power 3 or greater."
4,Dizzying Swoop,23.034468350999305,False,"No terminal matches '.' in the current parser context, at line 1 col 31

Tap up to two target creatures. (Then exile this card. You may cast th
                              ^
Expected one of: 
	* DASH
	* WORD
",Tap up to two target creatures. (Then exile this card. You may cast the creature later from exile.)
5,Bartered Cow,23.334101510000437,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ dies or when you discard it, create a 
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ dies or when you discard it, create a Food token. (it is an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."".)"
6,Ardenvale Tactician,23.33385772300062,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Flying
7,Charming Prince,25.85313373400004,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, choose one —
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, choose one —
• Scry 2.
• You gain 3 life.
• Exile another target creature you own. Return it to the battlefield under your control at the beginning of the next end step."
8,The Circle of Loyalty,25.908842844999526,False,"No terminal matches '{' in the current parser context, at line 1 col 18

This spell costs {1} less to cast for each Knight you con
                 ^
Expected one of: 
	* DASH
	* WORD
","This spell costs {1} less to cast for each Knight you control.
Creatures you control get +1/+1.
Whenever you cast a legendary spell, create a 2/2 white Knight creature token with vigilance.
{3}{W}, {T}: Create a 2/2 white Knight creature token with vigilance."
9,Ardenvale Paladin,48.79944575100035,False,"No terminal matches 'I' in the current parser context, at line 1 col 11

Adamant — If at least three white mana was spent t
          ^
Expected one of: 
	* X
	* POPULATE
	* EXCHANGE
	* MAY
	* CYCLE
	* __ANON_21
	* HAS
	* GREATER
	* REVEALED
	* SUBTYPEPLANESWALKER
	* ATTACHED
	* AN
	* AT
	* DOES
	* INTO
	* ACTIVATE
	* DAMAGETYPE
	* TURN
	* DESTROY
	* ONLY
	* SUBTYPECREATUREA
	* BEEN
	* COUNTER
	* BOLSTER
	* CONVERT
	* NON
	* REMOVE
	* UNATTACHED
	* FROM
	* DETAIN
	* ALL
	* STAR
	* NAMEREFSYMBOL
	* CYCLED
	* AMASS
	* SUBTYPEENCHANTMENT
	* CARDINAL
	* EXERT
	* FATESEAL
	* WITHOUT
	* DREW
	* LSQB
	* THE
	* ITSELF
	* DISCARDED
	* CAN
	* PLAY
	* MILL
	* SAME
	* NUMBER
	* MORE
	* LESS
	* DOUBLE
	* TURNED
	* SPEND
	* HERSELF
	* INVESTIGATE
	* COMBATSTATUSMODIFIER
	* NO
	* ONTO
	* SHUFFLE
	* SUBTYPEPLANAR
	* FORAGE
	* ATTACKED
	* MELD
	* EXPLORES
	* TARGET
	* __ANON_18
	* FLIP
	* AS
	* WHO
	* SUBTYPESPELL
	* OTHERWISE
	* SUBTYPEARTIFACT
	* CONNIVE
	* OTHER
	* DISCOVER
	* IS
	* GOAD
	* DISCARD
	* REGENERATE
	* SURVEIL
	* HAD
	* THEM
	* BLOCK
	* SUBTYPELAND
	* UNDER
	* SHUFFLED
	* IT
	* TYPE
	* DRAW
	* THOSE
	* CONTROL
	* LOOK
	* AFTER
	* BE
	* REMAIN
	* ABLE
	* DO
	* SCRY
	* GET
	* SKIP
	* DEAL
	* TAPSYMBOL
	* ANY
	* __ANON_17
	* COLORTERM
	* ADDITIONAL
	* TAP
	* UNTAPSYMBOL
	* MANIFEST
	* WHEN
	* EXILE
	* HAVE
	* REVEAL
	* SUPPORT
	* ADAPT
	* MONSTROSITY
	* SUBTYPECREATUREB
	* TIMES
	* EQUAL
	* PAY
	* CREATE
	* ORDINAL
	* PREVENT
	* ASSIGN
	* PUT
	* LEARN
	* __ANON_15
	* SWITCH
	* TAPPEDSTATUSMODIFIER
	* BLOCKED
	* __ANON_20
	* LEVEL
	* A
	* THIS
	* UNATTACH
	* HIMSELF
	* PLAYERCHARACTERISTIC
	* YOUR
	* WHENEVER
	* FOR
	* UP
	* UNTAP
	* THESE
	* WITH
	* THEIR
	* CAST
	* WHILE
	* DIE
	* GAIN
	* FIGHT
	* DASH
	* ADD
	* WOULD
	* CHOSE
	* CHOOSE
	* LOOKED
	* ATTACH
	* CLOAK
	* INCUBATE
	* GAINED
	* SEARCH
	* TAKE
	* PLAYED
	* THAT
	* IN
	* ABILITYMODIFIER
	* SUPERTYPE
	* EACH
	* ON
	* RETURN
	* ATTACK
	* PLAYERTERM
	* BECOME
	* QUALIFIER
	* KEYWORDSTATUSMODIFIER
	* EFFECTSTATUSMODIFIER
	* ABANDON
	* THEN
	* SEARCHED
	* ITS
	* CONTROLLED
	* ZONE
	* PROLIFERATE
	* TRANSFORM
	* SUSPECT
	* SACRIFICE
	* __ANON_19
	* UNTIL
	* IF
	* WIN
	* SACRIFICED
	* CLASH
	* LBRACE
	* __ANON_14
	* OBJECTCHARACTERISTIC
	* FREQUENCY
	* LOSE
","Adamant — If at least three white mana was spent to cast this spell, ~ enters with a +1/+1 counter on it."
