,name,duration,parsed,error,text
0,Bishop of Rebirth,22.97478688299998,False,"No terminal matches '~' in the current parser context, at line 2 col 10

Whenever ~ attacks, you may return target creatur
         ^
Expected one of: 
	* DASH
	* WORD
","Vigilance
Whenever ~ attacks, you may return target creature card with mana value 3 or less from your graveyard to the battlefield."
1,Adanto Vanguard,22.98213734000001,False,"No terminal matches '~' in the current parser context, at line 1 col 12

As long as ~ is attacking, it gets +2/+0.
           ^
Expected one of: 
	* DASH
	* WORD
","As long as ~ is attacking, it gets +2/+0.
Pay 4 life: ~ gains indestructible until end of turn. (Damage and effects that say ""destroy"" do not destroy it.)"
2,Demystify,23.17749219299958,False,"No terminal matches '.' in the current parser context, at line 1 col 27

Destroy target enchantment.
                          ^
Expected one of: 
	* DASH
	* WORD
",Destroy target enchantment.
3,Ashes of the Abhorrent,23.420303082999908,False,"No terminal matches '.' in the current parser context, at line 1 col 89

ctivate abilities of cards in graveyards.
                                        ^
Expected one of: 
	* DASH
	* WORD
","Players can not cast spells from graveyards or activate abilities of cards in graveyards.
Whenever a creature dies, you gain 1 life."
4,Bright Reprisal,23.23144824300016,False,"No terminal matches '.' in the current parser context, at line 1 col 34

Destroy target attacking creature.
                                 ^
Expected one of: 
	* DASH
	* WORD
","Destroy target attacking creature.
Draw a card."
5,Axis of Mortality,23.407129278999946,False,"No terminal matches ',' in the current parser context, at line 1 col 32

At the beginning of your upkeep, you may have two target players exchan
                               ^
Expected one of: 
	* DASH
	* WORD
","At the beginning of your upkeep, you may have two target players exchange life totals."
6,Bishop's Soldier,23.371994051,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Lifelink
7,Duskborne Skymarcher,25.84949057699987,False,"No terminal matches '{' in the current parser context, at line 2 col 1

{W}, {T}: Target attacking Vampire gets 
^
Expected one of: 
	* DASH
	* WORD
","Flying
{W}, {T}: Target attacking Vampire gets +1/+1 until end of turn."
8,Encampment Keeper,25.854308358999788,False,"No terminal matches '{' in the current parser context, at line 2 col 1

{7}{W}, {T}, Sacrifice ~: Creatures you 
^
Expected one of: 
	* DASH
	* WORD
","First strike
{7}{W}, {T}, Sacrifice ~: Creatures you control get +2/+2 until end of turn."
9,Bellowing Aegisaur,49.27109670300024,False,"No terminal matches 'W' in the current parser context, at line 1 col 10

Enrage — Whenever ~ is dealt damage, put a +1/+1 
         ^
Expected one of: 
	* UNTIL
	* DO
	* KEYWORDSTATUSMODIFIER
	* PUT
	* OBJECTCHARACTERISTIC
	* EXILE
	* IF
	* UNATTACH
	* HAS
	* CREATE
	* THAT
	* SPEND
	* WITHOUT
	* TIMES
	* ATTACH
	* CONNIVE
	* ZONE
	* GET
	* QUALIFIER
	* TARGET
	* REMOVE
	* SUBTYPEPLANAR
	* MANIFEST
	* CLOAK
	* DASH
	* ACTIVATE
	* EXCHANGE
	* FOR
	* SHUFFLE
	* NAMEREFSYMBOL
	* A
	* ATTACK
	* TRANSFORM
	* WHENEVER
	* MAY
	* TAPSYMBOL
	* MORE
	* NUMBER
	* COUNTER
	* UNATTACHED
	* ITSELF
	* WHILE
	* FREQUENCY
	* THEIR
	* EXERT
	* AN
	* EFFECTSTATUSMODIFIER
	* SACRIFICE
	* SACRIFICED
	* DISCOVER
	* NO
	* THOSE
	* GAINED
	* SUBTYPELAND
	* DESTROY
	* WOULD
	* PROLIFERATE
	* WITH
	* UP
	* ADDITIONAL
	* REVEALED
	* SUPERTYPE
	* OTHERWISE
	* PLAY
	* FORAGE
	* CYCLE
	* LOOKED
	* BE
	* GOAD
	* EACH
	* COMBATSTATUSMODIFIER
	* AFTER
	* UNTAP
	* COLORTERM
	* WHEN
	* LBRACE
	* WIN
	* ORDINAL
	* ATTACHED
	* STAR
	* THE
	* BLOCKED
	* INCUBATE
	* INTO
	* AMASS
	* ASSIGN
	* SAME
	* __ANON_15
	* DEAL
	* HERSELF
	* GAIN
	* __ANON_17
	* DIE
	* LSQB
	* __ANON_19
	* BOLSTER
	* OTHER
	* SKIP
	* ADAPT
	* ON
	* PLAYERCHARACTERISTIC
	* ABILITYMODIFIER
	* PAY
	* TAP
	* REMAIN
	* SCRY
	* DETAIN
	* THIS
	* EXPLORES
	* CONTROLLED
	* YOUR
	* SUBTYPECREATUREA
	* ONTO
	* BECOME
	* LESS
	* IS
	* NON
	* UNTAPSYMBOL
	* SEARCH
	* ITS
	* SUBTYPEARTIFACT
	* REVEAL
	* DAMAGETYPE
	* LOOK
	* EQUAL
	* ALL
	* PLAYERTERM
	* AS
	* CHOOSE
	* POPULATE
	* CONTROL
	* X
	* __ANON_20
	* UNDER
	* FIGHT
	* SUBTYPESPELL
	* SWITCH
	* LOSE
	* ATTACKED
	* DISCARD
	* SUBTYPEPLANESWALKER
	* SUBTYPECREATUREB
	* DOUBLE
	* ABLE
	* HIMSELF
	* TYPE
	* TURN
	* BEEN
	* GREATER
	* DOES
	* ANY
	* SEARCHED
	* PLAYED
	* REGENERATE
	* FROM
	* LEARN
	* IN
	* SURVEIL
	* DRAW
	* CYCLED
	* INVESTIGATE
	* CLASH
	* CARDINAL
	* MONSTROSITY
	* WHO
	* THEN
	* CAST
	* __ANON_21
	* RETURN
	* SHUFFLED
	* LEVEL
	* AT
	* PREVENT
	* ABANDON
	* FATESEAL
	* TAKE
	* THESE
	* __ANON_18
	* DISCARDED
	* ONLY
	* IT
	* DREW
	* BLOCK
	* SUBTYPEENCHANTMENT
	* SUPPORT
	* ADD
	* TURNED
	* FLIP
	* SUSPECT
	* THEM
	* MILL
	* CAN
	* HAVE
	* CHOSE
	* MELD
	* CONVERT
	* __ANON_14
	* HAD
	* TAPPEDSTATUSMODIFIER
","Enrage — Whenever ~ is dealt damage, put a +1/+1 counter on each other creature you control."
10,Imperial Aerosaur,25.84914668900001,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, another target creature you co
     ^
Expected one of: 
	* DASH
	* WORD
","Flying
When ~ enters, another target creature you control gets +1/+1 and gains flying until end of turn."
11,Goring Ceratops,25.90209692999997,False,"No terminal matches '~' in the current parser context, at line 2 col 10

Whenever ~ attacks, other creatures you control g
         ^
Expected one of: 
	* DASH
	* WORD
","Double strike
Whenever ~ attacks, other creatures you control gain double strike until end of turn."
12,Emissary of Sunrise,26.338245741000264,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, it explores. (Reveal the top c
     ^
Expected one of: 
	* DASH
	* WORD
","First strike
When ~ enters, it explores. (Reveal the top card of your library. Put that card into your hand if it is a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
13,Glorifier of Dusk,26.480238649000057,False,"No terminal matches '2' in the current parser context, at line 1 col 5

Pay 2 life: ~ gains flying until end of turn
    ^
Expected one of: 
	* DASH
	* WORD
","Pay 2 life: ~ gains flying until end of turn.
Pay 2 life: ~ gains vigilance until end of turn."
14,Inspiring Cleric,25.345192270000098,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, you gain 4 life.
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, you gain 4 life."
15,Ixalan's Binding,25.344053265000184,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, exile target nonland permanent
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, exile target nonland permanent an opponent controls until ~ leaves the battlefield.
Your opponents can not cast spells with the same name as the exiled card."
16,Looming Altisaur,3.7179997889325023e-06,False,'text',
17,Legion Conquistador,25.382564851000097,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, you may search your library fo
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, you may search your library for any number of cards named ~, reveal them, put them into your hand, then shuffle."
18,Kinjalli's Sunwing,25.441112385999986,False,"No terminal matches '.' in the current parser context, at line 2 col 46

ures your opponents control enter tapped.
                                        ^
Expected one of: 
	* DASH
	* WORD
","Flying
Creatures your opponents control enter tapped."
19,Kinjalli's Caller,25.94624000900012,False,"No terminal matches '{' in the current parser context, at line 1 col 31

Dinosaur spells you cast cost {1} less to cast.
                              ^
Expected one of: 
	* DASH
	* WORD
",Dinosaur spells you cast cost {1} less to cast.
20,Legion's Judgment,25.72048672400024,False,"No terminal matches '4' in the current parser context, at line 1 col 36

Destroy target creature with power 4 or greater.
                                   ^
Expected one of: 
	* DASH
	* WORD
",Destroy target creature with power 4 or greater.
21,Legion's Landing,25.62069146399972,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, create a 1/1 white Vampire cre
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, create a 1/1 white Vampire creature token with lifelink.
When you attack with three or more creatures, transform ~."
22,Paladin of the Bloodstained,23.010410916000183,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, create a 1/1 white Vampire cre
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, create a 1/1 white Vampire creature token with lifelink."
23,"Mavren Fein, Dusk Apostle",23.33092090800028,False,"No terminal matches ',' in the current parser context, at line 1 col 58

ore nontoken Vampires you control attack, create a 1/1 white Vampire creature to
                                        ^
Expected one of: 
	* DASH
	* WORD
","Whenever one or more nontoken Vampires you control attack, create a 1/1 white Vampire creature token with lifelink."
24,Raptor Companion,3.6370001907926053e-06,False,'text',
25,Pious Interdiction,23.137189777999993,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, you gain 2 life.
     ^
Expected one of: 
	* DASH
	* WORD
","Enchant creature
When ~ enters, you gain 2 life.
Enchanted creature can not attack or block."
26,Priest of the Wakening Sun,23.527894928000023,False,"No terminal matches ',' in the current parser context, at line 1 col 32

At the beginning of your upkeep, you may reveal a Dinosaur card from yo
                               ^
Expected one of: 
	* DASH
	* WORD
","At the beginning of your upkeep, you may reveal a Dinosaur card from your hand. If you do, you gain 2 life.
{3}{W}{W}, Sacrifice ~: Search your library for a Dinosaur card, reveal it, put it into your hand, then shuffle."
27,Queen's Commission,25.398091344000022,False,"No terminal matches '1' in the current parser context, at line 1 col 12

Create two 1/1 white Vampire creature tokens with l
           ^
Expected one of: 
	* DASH
	* WORD
",Create two 1/1 white Vampire creature tokens with lifelink.
28,Sanguine Sacrament,24.9509498540001,False,"No terminal matches '.' in the current parser context, at line 1 col 22

You gain twice X life. Put ~ on the bottom of its owner's lib
                     ^
Expected one of: 
	* DASH
	* WORD
",You gain twice X life. Put ~ on the bottom of its owner's library.
29,Rallying Roar,25.155076518999977,False,"No terminal matches '+' in the current parser context, at line 1 col 27

Creatures you control get +1/+1 until end of turn. Untap them.
                          ^
Expected one of: 
	* DASH
	* WORD
",Creatures you control get +1/+1 until end of turn. Untap them.
30,Ritual of Rejuvenation,25.436895093000203,False,"No terminal matches '4' in the current parser context, at line 1 col 10

You gain 4 life.
         ^
Expected one of: 
	* DASH
	* WORD
","You gain 4 life.
Draw a card."
31,Sheltering Light,22.94792061599992,False,"No terminal matches '.' in the current parser context, at line 1 col 55

e gains indestructible until end of turn. Scry 1. (Damage and effects that say ""
                                        ^
Expected one of: 
	* DASH
	* WORD
","Target creature gains indestructible until end of turn. Scry 1. (Damage and effects that say ""destroy"" do not destroy the creature.)"
32,Settle the Wreckage,25.524226372999692,False,"No terminal matches '.' in the current parser context, at line 1 col 53

tacking creatures target player controls. That player may search their library f
                                        ^
Expected one of: 
	* DASH
	* WORD
","Exile all attacking creatures target player controls. That player may search their library for that many basic land cards, put those cards onto the battlefield tapped, then shuffle."
33,"Adanto, the First Fort",70.8618633619999,False,"No terminal matches 'A' in the current parser context, at line 2 col 6

{T}: Add {W}.
     ^
Expected one of: 
	* UNTIL
	* DO
	* KEYWORDSTATUSMODIFIER
	* PUT
	* OBJECTCHARACTERISTIC
	* EXILE
	* IF
	* UNATTACH
	* HAS
	* CREATE
	* THAT
	* SPEND
	* WITHOUT
	* TIMES
	* ATTACH
	* CONNIVE
	* ZONE
	* GET
	* QUALIFIER
	* TARGET
	* REMOVE
	* SUBTYPEPLANAR
	* MANIFEST
	* CLOAK
	* DASH
	* ACTIVATE
	* EXCHANGE
	* FOR
	* SHUFFLE
	* NAMEREFSYMBOL
	* A
	* ATTACK
	* TRANSFORM
	* WHENEVER
	* MAY
	* TAPSYMBOL
	* MORE
	* NUMBER
	* COUNTER
	* UNATTACHED
	* ITSELF
	* WHILE
	* FREQUENCY
	* THEIR
	* EXERT
	* AN
	* EFFECTSTATUSMODIFIER
	* SACRIFICE
	* SACRIFICED
	* DISCOVER
	* NO
	* THOSE
	* GAINED
	* SUBTYPELAND
	* DESTROY
	* WOULD
	* PROLIFERATE
	* WITH
	* UP
	* ADDITIONAL
	* REVEALED
	* SUPERTYPE
	* OTHERWISE
	* PLAY
	* FORAGE
	* CYCLE
	* LOOKED
	* BE
	* GOAD
	* EACH
	* COMBATSTATUSMODIFIER
	* AFTER
	* UNTAP
	* COLORTERM
	* WHEN
	* LBRACE
	* WIN
	* ORDINAL
	* ATTACHED
	* STAR
	* THE
	* BLOCKED
	* INCUBATE
	* INTO
	* AMASS
	* ASSIGN
	* SAME
	* __ANON_15
	* DEAL
	* HERSELF
	* GAIN
	* __ANON_17
	* DIE
	* LSQB
	* __ANON_19
	* BOLSTER
	* OTHER
	* SKIP
	* ADAPT
	* ON
	* PLAYERCHARACTERISTIC
	* ABILITYMODIFIER
	* PAY
	* TAP
	* REMAIN
	* SCRY
	* DETAIN
	* THIS
	* EXPLORES
	* CONTROLLED
	* YOUR
	* SUBTYPECREATUREA
	* ONTO
	* BECOME
	* LESS
	* IS
	* NON
	* UNTAPSYMBOL
	* SEARCH
	* ITS
	* SUBTYPEARTIFACT
	* REVEAL
	* DAMAGETYPE
	* LOOK
	* EQUAL
	* ALL
	* PLAYERTERM
	* AS
	* CHOOSE
	* POPULATE
	* CONTROL
	* X
	* __ANON_20
	* UNDER
	* FIGHT
	* SUBTYPESPELL
	* SWITCH
	* LOSE
	* ATTACKED
	* DISCARD
	* SUBTYPEPLANESWALKER
	* SUBTYPECREATUREB
	* DOUBLE
	* ABLE
	* HIMSELF
	* TYPE
	* TURN
	* BEEN
	* GREATER
	* DOES
	* ANY
	* SEARCHED
	* PLAYED
	* REGENERATE
	* FROM
	* LEARN
	* IN
	* SURVEIL
	* DRAW
	* CYCLED
	* INVESTIGATE
	* CLASH
	* CARDINAL
	* MONSTROSITY
	* WHO
	* THEN
	* CAST
	* __ANON_21
	* RETURN
	* SHUFFLED
	* LEVEL
	* AT
	* PREVENT
	* ABANDON
	* FATESEAL
	* TAKE
	* THESE
	* __ANON_18
	* DISCARDED
	* ONLY
	* IT
	* DREW
	* BLOCK
	* SUBTYPEENCHANTMENT
	* SUPPORT
	* ADD
	* TURNED
	* FLIP
	* SUSPECT
	* THEM
	* MILL
	* CAN
	* HAVE
	* CHOSE
	* MELD
	* CONVERT
	* __ANON_14
	* HAD
	* TAPPEDSTATUSMODIFIER
","(Transforms from Legion's Landing.)
{T}: Add {W}.
{2}{W}, {T}: Create a 1/1 white Vampire creature token with lifelink."
34,Steadfast Armasaur,23.10353992399996,False,"No terminal matches '{' in the current parser context, at line 2 col 1

{1}{W}, {T}: ~ deals damage equal to its
^
Expected one of: 
	* DASH
	* WORD
","Vigilance
{1}{W}, {T}: ~ deals damage equal to its toughness to target creature blocking or blocked by it."
35,Sunrise Seeker,23.207633859999987,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, it explores. (Reveal the top c
     ^
Expected one of: 
	* DASH
	* WORD
","Vigilance
When ~ enters, it explores. (Reveal the top card of your library. Put that card into your hand if it is a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
36,Skyblade of the Legion,25.089932089000285,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Flying
37,Shining Aerosaur,25.191495424000095,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Flying
38,Territorial Hammerskull,25.34622942199985,False,"No terminal matches '~' in the current parser context, at line 1 col 10

Whenever ~ attacks, tap target creature an oppone
         ^
Expected one of: 
	* DASH
	* WORD
","Whenever ~ attacks, tap target creature an opponent controls."
39,Wakening Sun's Avatar,23.165771834000225,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, if you cast it from your hand,
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, if you cast it from your hand, destroy all non-Dinosaur creatures."
40,Air Elemental,23.430482718999883,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Flying
41,Tocatli Honor Guard,25.311069428000337,False,"No terminal matches '.' in the current parser context, at line 1 col 53

tering do not cause abilities to trigger.
                                        ^
Expected one of: 
	* DASH
	* WORD
",Creatures entering do not cause abilities to trigger.
42,Vampire's Zeal,25.563890686999912,False,"No terminal matches '+' in the current parser context, at line 1 col 22

Target creature gets +2/+2 until end of turn. If it is a Vamp
                     ^
Expected one of: 
	* DASH
	* WORD
","Target creature gets +2/+2 until end of turn. If it is a Vampire, it gains first strike until end of turn."
43,Arcane Adaptation,25.446687154999836,False,"No terminal matches '~' in the current parser context, at line 1 col 4

As ~ enters, choose a creature type.
   ^
Expected one of: 
	* DASH
	* WORD
","As ~ enters, choose a creature type.
Creatures you control are the chosen type in addition to their other types. The same is true for creature spells you control and creature cards you own that are not on the battlefield."
44,Cancel,25.438307682999948,False,"No terminal matches '.' in the current parser context, at line 1 col 21

Counter target spell.
                    ^
Expected one of: 
	* DASH
	* WORD
",Counter target spell.
45,Chart a Course,25.551152930999706,False,"No terminal matches '.' in the current parser context, at line 1 col 15

Draw two cards. Then discard a card unless you attacke
              ^
Expected one of: 
	* DASH
	* WORD
",Draw two cards. Then discard a card unless you attacked this turn.
46,Deadeye Quartermaster,25.53179670999998,False,"No terminal matches '~' in the current parser context, at line 1 col 6

When ~ enters, you may search your library fo
     ^
Expected one of: 
	* DASH
	* WORD
","When ~ enters, you may search your library for an Equipment or Vehicle card, reveal it, put it into your hand, then shuffle."
47,Deeproot Waters,25.585046965999936,False,"No terminal matches ',' in the current parser context, at line 1 col 34

Whenever you cast a Merfolk spell, create a 1/1 blue Merfolk creature tok
                                 ^
Expected one of: 
	* DASH
	* WORD
","Whenever you cast a Merfolk spell, create a 1/1 blue Merfolk creature token with hexproof. (A creature with hexproof can not be the target of spells or abilities your opponents control.)"
48,Dreamcaller Siren,23.385291227999915,False,"No terminal matches '~' in the current parser context, at line 3 col 1

~ can block only creatures with flying.
^
Expected one of: 
	* DASH
	* WORD
","Flash
Flying
~ can block only creatures with flying.
When ~ enters, if you control another Pirate, tap up to two target nonland permanents."
49,Depths of Desire,25.58367789699969,False,"No terminal matches ''' in the current parser context, at line 1 col 36

Return target creature to its owner's hand. Create a Treasure token. (it is
                                   ^
Expected one of: 
	* DASH
	* WORD
","Return target creature to its owner's hand. Create a Treasure token. (it is an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."".)"
50,Dive Down,25.28526755799976,False,"No terminal matches '+' in the current parser context, at line 1 col 34

Target creature you control gets +0/+3 and gains hexproof until end of tu
                                 ^
Expected one of: 
	* DASH
	* WORD
",Target creature you control gets +0/+3 and gains hexproof until end of turn. (It can not be the target of spells or abilities your opponents control.)
51,Headwater Sentries,3.597000159061281e-06,False,'text',
52,Entrancing Melody,23.440373477999856,False,"No terminal matches '.' in the current parser context, at line 1 col 50

rol of target creature with mana value X.
                                        ^
Expected one of: 
	* DASH
	* WORD
",Gain control of target creature with mana value X.
53,Favorable Winds,25.340472302999842,False,"No terminal matches '+' in the current parser context, at line 1 col 39

Creatures you control with flying get +1/+1.
                                      ^
Expected one of: 
	* DASH
	* WORD
",Creatures you control with flying get +1/+1.
54,Fleet Swallower,25.440176129000065,False,"No terminal matches '~' in the current parser context, at line 1 col 10

Whenever ~ attacks, target player mills half thei
         ^
Expected one of: 
	* DASH
	* WORD
","Whenever ~ attacks, target player mills half their library, rounded up."
