,name,duration,parsed,error,text
0,Bishop's Soldier,27.232303312000113,False,"Unexpected end-of-input. Expected one of: 
	* DASH
	* WORD
",Lifelink
1,Bishop of Rebirth,26.230778959999952,False,"No terminal matches '~' in the current parser context, at line 2 col 10

Whenever ~ attacks, you may return target creatur
         ^
Expected one of: 
	* DASH
	* WORD
","Vigilance
Whenever ~ attacks, you may return target creature card with mana value 3 or less from your graveyard to the battlefield."
2,Ashes of the Abhorrent,28.332615500999964,False,"No terminal matches '.' in the current parser context, at line 1 col 89

ctivate abilities of cards in graveyards.
                                        ^
Expected one of: 
	* DASH
	* WORD
","Players can not cast spells from graveyards or activate abilities of cards in graveyards.
Whenever a creature dies, you gain 1 life."
3,Axis of Mortality,28.86593115200003,False,"No terminal matches ',' in the current parser context, at line 1 col 32

At the beginning of your upkeep, you may have two target players exchan
                               ^
Expected one of: 
	* DASH
	* WORD
","At the beginning of your upkeep, you may have two target players exchange life totals."
4,Adanto Vanguard,29.962939332000133,False,"No terminal matches '~' in the current parser context, at line 1 col 12

As long as ~ is attacking, it gets +2/+0.
           ^
Expected one of: 
	* DASH
	* WORD
","As long as ~ is attacking, it gets +2/+0.
Pay 4 life: ~ gains indestructible until end of turn. (Damage and effects that say ""destroy"" do not destroy it.)"
5,Demystify,30.54136748200017,False,"No terminal matches '.' in the current parser context, at line 1 col 27

Destroy target enchantment.
                          ^
Expected one of: 
	* DASH
	* WORD
",Destroy target enchantment.
6,Bright Reprisal,31.385777783999856,False,"No terminal matches '.' in the current parser context, at line 1 col 34

Destroy target attacking creature.
                                 ^
Expected one of: 
	* DASH
	* WORD
","Destroy target attacking creature.
Draw a card."
7,Emissary of Sunrise,23.0786160990001,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, it explores. (Reveal the top c
     ^
Expected one of: 
	* DASH
	* WORD
","First strike
When ~ enters, it explores. (Reveal the top card of your library. Put that card into your hand if it is a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)"
8,Duskborne Skymarcher,24.096094316999825,False,"No terminal matches '{' in the current parser context, at line 2 col 1

{W}, {T}: Target attacking Vampire gets 
^
Expected one of: 
	* DASH
	* WORD
","Flying
{W}, {T}: Target attacking Vampire gets +1/+1 until end of turn."
9,Bellowing Aegisaur,51.080330905999745,False,"No terminal matches 'W' in the current parser context, at line 1 col 10

Enrage — Whenever ~ is dealt damage, put a +1/+1 
         ^
Expected one of: 
	* REGENERATE
	* POPULATE
	* LEVEL
	* EXILE
	* __ANON_14
	* CLOAK
	* ADD
	* GREATER
	* EXCHANGE
	* PREVENT
	* SUBTYPELAND
	* MILL
	* LEARN
	* AN
	* ON
	* CHOSE
	* WHEN
	* DETAIN
	* DISCARDED
	* INCUBATE
	* GOAD
	* SHUFFLE
	* SKIP
	* FOR
	* DAMAGETYPE
	* PLAYED
	* PUT
	* THEIR
	* DEAL
	* THEN
	* MANIFEST
	* NON
	* THEM
	* DO
	* __ANON_21
	* WOULD
	* WHO
	* ABLE
	* WIN
	* CARDINAL
	* COUNTER
	* EXERT
	* THESE
	* SUSPECT
	* BEEN
	* CREATE
	* EQUAL
	* SUPPORT
	* CYCLED
	* CHOOSE
	* FORAGE
	* PLAYERCHARACTERISTIC
	* ADAPT
	* LOSE
	* UP
	* HAD
	* SACRIFICED
	* SEARCH
	* SWITCH
	* BLOCKED
	* FATESEAL
	* TAKE
	* DISCOVER
	* SURVEIL
	* THOSE
	* HAVE
	* BECOME
	* NAMEREFSYMBOL
	* UNATTACH
	* __ANON_18
	* THIS
	* IN
	* ADDITIONAL
	* FLIP
	* ORDINAL
	* HIMSELF
	* THE
	* NUMBER
	* SUBTYPECREATUREA
	* KEYWORDSTATUSMODIFIER
	* CYCLE
	* TAPPEDSTATUSMODIFIER
	* REMAIN
	* TAPSYMBOL
	* DESTROY
	* PLAY
	* LOOK
	* UNDER
	* ATTACHED
	* PAY
	* EXPLORES
	* REVEALED
	* CONNIVE
	* DREW
	* IF
	* CONTROL
	* TURNED
	* QUALIFIER
	* SEARCHED
	* SUBTYPESPELL
	* SAME
	* OTHER
	* ANY
	* PLAYERTERM
	* NO
	* PROLIFERATE
	* SUBTYPECREATUREB
	* MONSTROSITY
	* TURN
	* SUBTYPEPLANAR
	* ATTACH
	* SUBTYPEARTIFACT
	* ACTIVATE
	* SCRY
	* SUPERTYPE
	* TYPE
	* AT
	* CONTROLLED
	* RETURN
	* LESS
	* UNATTACHED
	* HERSELF
	* MORE
	* ATTACKED
	* CLASH
	* ASSIGN
	* WITHOUT
	* COLORTERM
	* GAINED
	* UNTIL
	* HAS
	* __ANON_19
	* AMASS
	* A
	* SHUFFLED
	* BLOCK
	* __ANON_17
	* LSQB
	* TAP
	* UNTAP
	* SUBTYPEPLANESWALKER
	* ZONE
	* STAR
	* CAST
	* AFTER
	* FIGHT
	* WHENEVER
	* TRANSFORM
	* REMOVE
	* CAN
	* ITS
	* ATTACK
	* __ANON_15
	* TARGET
	* DOUBLE
	* OTHERWISE
	* ONLY
	* MELD
	* BE
	* ITSELF
	* WITH
	* FREQUENCY
	* INVESTIGATE
	* YOUR
	* COMBATSTATUSMODIFIER
	* ONTO
	* LOOKED
	* TIMES
	* SUBTYPEENCHANTMENT
	* MAY
	* GAIN
	* DIE
	* WHILE
	* ALL
	* EACH
	* INTO
	* UNTAPSYMBOL
	* LBRACE
	* ABILITYMODIFIER
	* CONVERT
	* GET
	* DOES
	* SPEND
	* THAT
	* X
	* ABANDON
	* DRAW
	* REVEAL
	* DASH
	* IT
	* OBJECTCHARACTERISTIC
	* BOLSTER
	* EFFECTSTATUSMODIFIER
	* AS
	* IS
	* FROM
	* SACRIFICE
	* __ANON_20
	* DISCARD
","Enrage — Whenever ~ is dealt damage, put a +1/+1 counter on each other creature you control."
