,name,duration,parsed,error,text
0,Angelic Purge,25.281004492999273,False,"No terminal matches ',' in the current parser context, at line 1 col 41

As an additional cost to cast this spell, sacrifice a permanent.
                                        ^
Expected one of: 
	* WORD
	* DASH
","As an additional cost to cast this spell, sacrifice a permanent.
Exile target artifact, creature, or enchantment."
1,Always Watching,25.135621129000356,False,"No terminal matches '+' in the current parser context, at line 1 col 36

Nontoken creatures you control get +1/+1 and have vigilance.
                                   ^
Expected one of: 
	* WORD
	* DASH
",Nontoken creatures you control get +1/+1 and have vigilance.
2,Apothecary Geist,24.983308445000148,False,"No terminal matches '~' in the current parser context, at line 2 col 6

When ~ enters, if you control another Spirit,
     ^
Expected one of: 
	* WORD
	* DASH
","Flying
When ~ enters, if you control another Spirit, you gain 3 life."
3,Lunarch Inquisitors,24.974551167000755,False,"No terminal matches '~' in the current parser context, at line 1 col 36

When this creature transforms into ~, you may exile another target creature
                                   ^
Expected one of: 
	* WORD
	* DASH
","When this creature transforms into ~, you may exile another target creature until ~ leaves the battlefield."
4,Avacynian Missionaries,25.12186818599912,False,"No terminal matches ',' in the current parser context, at line 1 col 34

At the beginning of your end step, if ~ is equipped, transform it.
                                 ^
Expected one of: 
	* WORD
	* DASH
","At the beginning of your end step, if ~ is equipped, transform it."
5,Archangel Avacyn,25.256622770999456,False,"No terminal matches ',' in the current parser context, at line 2 col 7

Flying, vigilance
      ^
Expected one of: 
	* WORD
	* DASH
","Flash
Flying, vigilance
When ~ enters, creatures you control gain indestructible until end of turn.
When a non-Angel creature you control dies, transform ~ at the beginning of the next upkeep."
6,"Avacyn, the Purifier",25.269610540999565,False,"No terminal matches '~' in the current parser context, at line 2 col 36

When this creature transforms into ~f, it deals 3 damage to each other crea
                                   ^
Expected one of: 
	* WORD
	* DASH
","Flying
When this creature transforms into ~f, it deals 3 damage to each other creature and each opponent."
7,Angel of Deliverance,47.15098647099876,False,"No terminal matches 'W' in the current parser context, at line 2 col 12

Delirium — Whenever ~ deals damage, if there are fo
           ^
Expected one of: 
	* DOUBLE
	* EFFECTSTATUSMODIFIER
	* IS
	* CLASH
	* OTHER
	* UNTIL
	* TAP
	* CONNIVE
	* ALL
	* SKIP
	* ADD
	* ATTACKED
	* SCRY
	* DISCARD
	* THAT
	* DRAW
	* EXPLORES
	* WITHOUT
	* CHOOSE
	* YOUR
	* AMASS
	* TRANSFORM
	* PROLIFERATE
	* SHUFFLED
	* CYCLE
	* __ANON_14
	* NON
	* COLORTERM
	* ACTIVATE
	* TURNED
	* SAME
	* MONSTROSITY
	* CONTROLLED
	* CAST
	* DEAL
	* ABLE
	* ASSIGN
	* CARDINAL
	* CONTROL
	* IN
	* MELD
	* LOSE
	* AT
	* BLOCKED
	* SUSPECT
	* PAY
	* ATTACH
	* WIN
	* FATESEAL
	* FOR
	* WITH
	* __ANON_18
	* MORE
	* REMOVE
	* DREW
	* HERSELF
	* INCUBATE
	* EXCHANGE
	* SWITCH
	* SUBTYPECREATUREB
	* UNTAP
	* TAKE
	* X
	* THEN
	* MAY
	* IF
	* SUPPORT
	* LBRACE
	* ON
	* GREATER
	* CREATE
	* CAN
	* TYPE
	* UNDER
	* HAVE
	* THOSE
	* __ANON_21
	* EQUAL
	* UNTAPSYMBOL
	* GAINED
	* __ANON_15
	* OTHERWISE
	* PLAYED
	* SHUFFLE
	* REMAIN
	* PLAY
	* ABANDON
	* ADDITIONAL
	* GET
	* AN
	* HAS
	* DETAIN
	* PREVENT
	* WHO
	* WHENEVER
	* SACRIFICE
	* SUBTYPEARTIFACT
	* SUBTYPESPELL
	* IT
	* BEEN
	* DESTROY
	* PLAYERTERM
	* HAD
	* SUBTYPEENCHANTMENT
	* ZONE
	* WHEN
	* SURVEIL
	* ORDINAL
	* QUALIFIER
	* LOOKED
	* GOAD
	* PUT
	* ONLY
	* __ANON_19
	* __ANON_17
	* COMBATSTATUSMODIFIER
	* KEYWORDSTATUSMODIFIER
	* ONTO
	* PLAYERCHARACTERISTIC
	* ITS
	* CHOSE
	* CYCLED
	* BECOME
	* UP
	* ATTACK
	* WHILE
	* SUBTYPECREATUREA
	* ITSELF
	* AS
	* EACH
	* FIGHT
	* ABILITYMODIFIER
	* SACRIFICED
	* TURN
	* TAPPEDSTATUSMODIFIER
	* UNATTACH
	* REVEAL
	* GAIN
	* NO
	* LSQB
	* REGENERATE
	* BE
	* A
	* DASH
	* MANIFEST
	* BLOCK
	* COUNTER
	* INVESTIGATE
	* SPEND
	* SUBTYPEPLANESWALKER
	* THESE
	* CLOAK
	* FROM
	* LEVEL
	* THE
	* REVEALED
	* FLIP
	* HIMSELF
	* ANY
	* TAPSYMBOL
	* SUPERTYPE
	* FREQUENCY
	* DISCARDED
	* THIS
	* DISCOVER
	* SUBTYPEPLANAR
	* STAR
	* NAMEREFSYMBOL
	* ATTACHED
	* LEARN
	* DOES
	* LOOK
	* SEARCH
	* OBJECTCHARACTERISTIC
	* RETURN
	* LESS
	* __ANON_20
	* UNATTACHED
	* EXERT
	* TARGET
	* NUMBER
	* DAMAGETYPE
	* SEARCHED
	* TIMES
	* BOLSTER
	* THEIR
	* DO
	* CONVERT
	* AFTER
	* FORAGE
	* POPULATE
	* WOULD
	* DIE
	* SUBTYPELAND
	* MILL
	* ADAPT
	* INTO
	* EXILE
	* THEM
","Flying
Delirium — Whenever ~ deals damage, if there are four or more card types among cards in your graveyard, exile target creature an opponent controls."
8,Devilthorn Fox,3.967999873566441e-06,False,'text',
9,Bygone Bishop,22.57159001599939,False,"No terminal matches '3' in the current parser context, at line 2 col 52

u cast a creature spell with mana value 3 or less, investigate. (Create a Clue t
                                        ^
Expected one of: 
	* WORD
	* DASH
","Flying
Whenever you cast a creature spell with mana value 3 or less, investigate. (Create a Clue token. it is an artifact with ""{2}, Sacrifice this artifact: Draw a card."".)"
10,Bound by Moonsilver,22.650837858998784,False,"No terminal matches ',' in the current parser context, at line 2 col 34

Enchanted creature can not attack, block, or transform.
                                 ^
Expected one of: 
	* WORD
	* DASH
","Enchant creature
Enchanted creature can not attack, block, or transform.
Sacrifice another permanent: Attach ~ to target creature. Activate only as a sorcery and only once each turn."
11,Chaplain's Blessing,22.53366364499925,False,"No terminal matches '5' in the current parser context, at line 1 col 10

You gain 5 life.
         ^
Expected one of: 
	* WORD
	* DASH
",You gain 5 life.
12,Cathar's Companion,22.57280105300015,False,"No terminal matches ',' in the current parser context, at line 1 col 38

Whenever you cast a noncreature spell, ~ gains indestructible until end of tu
                                     ^
Expected one of: 
	* WORD
	* DASH
","Whenever you cast a noncreature spell, ~ gains indestructible until end of turn. (Damage and effects that say ""destroy"" do not destroy it.)"
